id,tweet_id,created_at_tweet,favorite_count,retweet_count,sensitive,no_hashtags,no_mentions,no_urls,no_media,engagement,effective_length,polarity,subjectivity,average_engagement,common_words,common_ht_words,common_hts,partition,core,katz,betweenness,authority,hubs,pagerank,screen_name,followers,friends,verified,description,created_at_account,listed,tipo
52848989,1180014691357060000,morning,3,0,FALSE,0,0,1,0,3,72,0.3625,0.875,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179999589815860000,morning,2,0,FALSE,0,0,1,0,2,66,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179984491135270000,early morning,1,0,FALSE,0,0,1,0,1,75,-0.0714,0.2143,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179957236564670000,early morning,1,0,FALSE,0,0,1,1,1,97,0.25,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179957169166400000,early morning,4,2,FALSE,0,0,1,1,6,97,0.25,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179957138782920000,early morning,2,0,FALSE,0,3,1,1,2,97,0.25,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179907146361850000,late night,6,3,FALSE,0,3,1,1,9,102,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179894931189610000,late night,39,15,FALSE,1,0,1,1,54,142,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179884622668350000,late night,32,5,FALSE,1,3,1,1,37,72,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179884575188790000,late night,17,3,FALSE,1,2,0,1,20,124,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179862867488750000,night,9,4,FALSE,0,6,1,1,13,92,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179862449765430000,night,12,6,FALSE,0,0,1,1,18,92,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179825946397830000,afternoon,1,0,FALSE,0,0,1,0,1,64,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179824561803710000,afternoon,11,6,FALSE,1,4,1,1,17,111,0.5,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179824360514820000,afternoon,5,3,FALSE,1,4,1,1,8,124,0.5,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179824135545000000,afternoon,9,4,FALSE,1,2,1,1,13,107,0.25,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179819493629010000,afternoon,17,9,FALSE,1,2,1,1,26,115,0.25,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179819257087040000,afternoon,5,3,FALSE,2,2,1,1,8,135,0.5,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179812633836490000,afternoon,7,3,FALSE,1,2,1,1,10,133,0.5,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179810675402660000,afternoon,28,11,FALSE,1,0,0,1,39,103,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179807912602080000,afternoon,6,5,FALSE,1,2,1,1,11,112,0.5,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179807757031150000,afternoon,12,7,FALSE,1,4,1,1,19,107,0.5,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179807546099540000,afternoon,78,41,FALSE,1,2,1,1,119,110,0.2,0.65,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179807339911750000,afternoon,3,2,FALSE,1,2,1,1,5,110,0.25,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179807028153370000,afternoon,7,5,FALSE,1,2,1,1,12,108,0.25,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179806861605910000,afternoon,3,2,FALSE,1,1,1,1,5,117,0.5,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179806746753280000,afternoon,243,132,FALSE,1,2,1,1,375,105,0.5,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179800799892950000,afternoon,11,4,FALSE,0,0,1,1,15,103,0.25,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179795748256270000,afternoon,3,0,FALSE,0,0,1,0,3,72,0.4,1,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179795748122050000,afternoon,0,0,FALSE,0,0,1,0,0,94,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179786608079500000,afternoon,64,33,FALSE,2,7,1,1,97,131,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179786574541790000,afternoon,100,73,FALSE,2,7,1,1,173,131,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179786516626850000,afternoon,38,22,FALSE,2,7,1,1,60,131,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179786485270220000,afternoon,386,113,FALSE,2,7,1,1,499,131,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179783686927140000,afternoon,45,22,FALSE,0,17,1,1,67,116,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179783320735030000,afternoon,8,4,FALSE,1,15,0,1,12,157,0.0682,0.25,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179783151146730000,afternoon,6,3,FALSE,1,12,1,1,9,152,0.0682,0.25,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179782959882290000,afternoon,3,3,FALSE,1,10,1,1,6,150,0.0682,0.25,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179782800070900000,afternoon,4,3,FALSE,1,8,1,1,7,159,0.0682,0.25,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179782596743610000,afternoon,43,22,FALSE,1,4,1,1,65,153,0.0682,0.25,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179780808682400000,afternoon,7,4,FALSE,1,0,1,1,11,133,0.0682,0.25,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179780754110320000,afternoon,65,41,FALSE,1,0,1,1,106,133,0.0682,0.25,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179773676897660000,afternoon,5,6,FALSE,1,2,1,1,11,135,0.0909,0.3333,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179772125521020000,afternoon,9,4,FALSE,0,0,1,1,13,108,0,0,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179771583352540000,afternoon,38,17,FALSE,0,0,1,0,55,42,0.1364,0.5,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179771518076770000,afternoon,5,4,FALSE,0,0,1,1,9,95,0.0682,0.25,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
52848989,1179766154048470000,afternoon,7,2,FALSE,1,0,0,1,9,34,-0.2,0.05,20.05974843,"[('medellin', 60), ('music', 47), ('urban', 46)]","[('medellin', 60), ('medellín', 18), ('heisel', 5)]","[('UMAMedellin', 60), ('UMAMedellín', 18), ('LOS40FEP', 12)]",3,29,0.019004943,4066.108003,0.000482932,0.00049447,0.000766013,los40colombia,759926,417,TRUE,¡Toda la actitud!🌟  Bogota 97.4FM | Barranquilla 92.6 FM | Cali 90.5 | Medellín 99.4FM| Villavicencio 90.3| https://t.co/KkpEByQQ4g,2009,2021,radio
