id,screen_name,followers,friends,verified,description,created_at,listed,tipo
233195976,MarcelaBenjumea,97194,404,FALSE,Actriz colombiana  amante de la buena música   el cine y la literatura. Madre adoptiva de cinco perros y un par de amigos.,2011,116,entertainment
234064422,vamosmiverdecom,216402,770,FALSE,Te informamos todas la novedades del Club Atlético Nacional de Medellín y su Hinchada en 280 caracteres. IG: https://t.co/UlACCRLUqY,2011,300,sports
234429834,catalinarobayo,171107,588,FALSE,Señorita Colombia 2010. Presentadora de Televisión. Defensora de los Animales #TuLadoAnimal fundación @avoicesorg #AnimalVoices #vegetarian,2011,195,entertainment
235307099,ThaniaVegaP,61467,1922,FALSE,Exsenadora por el Centro Democrático. Autora del libro Qué Injusticia! Ante todo esposa  madre y abuela. Esposa del Coronel (r) Alfonso Plazas Vega.,2011,179,politics
235347962,losbuscamos_col,27070,2943,FALSE,Desde el 2008 la red más grande de animales perdidos y encontrados. Instagram collares ID: animalitosperdidos_accesorios #AnimalitosPerdidosCol #ParcheDelCollar,2011,123,ngo
235453232,danitorresrojas,73166,618,TRUE,Hincha de @SantaFe  Gracias @DIM_Oficial❤️ Jugador de @Alaves  internacional con @FCFSeleccionCol🇨🇴 #ConDiosValeLaPenaSoñar #DiosFiel,2011,158,sports
236616223,GobdeSantander,40447,657,TRUE,Cuenta Oficial de la Administración Departamental de Santander (Colombia). Gobernador @DidierTaveraA. 2016 - 2019.,2011,163,government entity
236906294,FordColombia,54526,537,TRUE,Desde 1932 miles de vehículos con la marca del óvalo vienen rodando por sus calles y carreteras demostrando su calidad y alta duración.,2011,95,company
236967368,AlejandroFalla,104087,561,TRUE,Ex Tenista profesional. Pagina Oficial. https://t.co/4hR9facyuw Facebook:#AlejandroFallaRamirez contacto@alejandrofalla.com,2011,540,sports
237049255,monihernandeztv,116973,1814,FALSE,Amante de la Radio TV Host. Comunicadora Social y Periodista Conductora del morning show de Candela Stereo 101.9 AZUQUITA   Mi Instagram: @monyhernandeztv,2011,235,personal
237287273,canalmigente,22494,3270,FALSE,Canal de TV 📺 satelital Cubrimiento en 13 países 🌎 Lo mejor de la música colombiana,2011,60,entertainment
237445795,subcantante,130106,109,FALSE,Voz líder en @DoctorKrapula y en La Popular Orquesta del 💥SUBCANTANTE💥 Dj en @Latinoscopio contacto: subcantante@gmail.com,2011,204,entertainment
237745687,martineliasdiaz,665070,0,TRUE,Cantante de musica vallenata herencia de mi papa Diomedes Diaz y soy COLOMBIANO! hijo de Dios,2011,820,entertainment
237759006,camaracali,26813,1277,TRUE,Desafiamos y acompañamos a los companyrios a CRECER  porque si las companys crecen  la región crece. Condiciones de uso en https://t.co/PkOEu4mk1f,2011,279,government entity
237795382,DiaaDiaCaracol,1334957,449,TRUE,Catalina Gómez  Carolina Soto  Carolina Cruz y Flavia Dos Santos están todos los días en @Caracoltv alegrando tus mañanas.,2011,2894,personal
238251180,dirtydahiana,28907,1111,TRUE,•••[DJ en @laxmasmusica 103.9FM]••• 📻🎧#MañanasX 🎙#ResidenteX 🎙#PandorasBox🎙 Instagram: hueloacanela 📖Libros y Música 🎧 Esta cuenta solo habla por mí.,2011,144,entertainment
238345990,santitv99,31724,539,TRUE,⚽️ Jugador de fútbol 🔴 @SCinternacional 🇨🇴🇧🇷,2011,107,sports
238891766,AlejaAyalaLR,17067,1102,FALSE,Soy una persona que busca más allá siempre  no me conformo con la información simple.🤩 #TeamCheka,2011,67,personal
239529737,magazinpacifico,28003,87,FALSE,Estamos comprometidos con el desarrollo social y cultural de la región.   Nuestra gente  nuestras historias  nuestra región. Miércoles 8:00 p.m por Telepacífico,2011,129,informative
239587268,Olimpicacali,20734,371,FALSE,Somos la radio mas escuchada de Cali  Colombia y del Mundo! Yo Escucho Olímpica! https://t.co/XYZ6QYLPWP,2011,83,radio
239647972,laxmedellin,39157,294,FALSE,Estación de radio musical. Medellín 103.9 FM. Pop  Dance  Electrónica. @JoseGallegoP  @GabrielPosada  @JoaquinPerezR1  @ChechoCano  @Estebanerc7,2011,178,radio
239685030,julioprofenet,43676,829,TRUE,Ing. Civil - Profesor de Matemáticas y Física. En YouTube JULIOPROFE y JULIOPROFENET. En Facebook e Instagram: JULIOPROFENET,2011,187,personal
240393857,CorferiasBogota,107365,2217,TRUE,Generadores de oportunidades y progreso.,2011,460,evento
240402139,MaluPeriodista,223069,389,FALSE,Comunicadora Social de la U. Javeriana.Presentadora del noticiero de las 7pm y 7 Día.,2011,401,journalism
240822201,MegustaleerCo,63218,2132,TRUE,Twitter oficial de la editorial Penguin Random House en Colombia 🐧,2011,294,company
241290164,OtraIgnorada,16077,2002,FALSE,No sé jugar Twitter  yo solamente sé de muertos! Estudiante de Criminalística y Ciencias Forenses!... Atlético Nacional ⚽ 💚 #TeamVíctorManuelle,2011,26,personal
242169113,HumorColombiano,850224,204,FALSE,Chistes  memes y videos | Para publicidad: humorcolombiano@hotmail.com,2011,1937,entertainment
242315288,fedeciclismocol,49837,1210,FALSE,Twitter oficial de la Federación Colombiana de Ciclismo,2011,315,sports
242425204,CGR_Colombia,233877,289,TRUE,Máximo órgano de control fiscal del Estado. Su misión es proteger el buen uso de los recursos y bienes públicos de la Nación.,2011,482,government entity
242507324,JulianCaperaB,38521,751,FALSE,Cristo adelante. Premio Nacional de journalism #CPB 2014. Cronista/Periodista @VBARCaracol y #CarruselCaracol. Columnista en @KienyKe.,2011,142,journalism
242581181,juanscabal,38860,212,TRUE,Tenista Profesional.                                             Facebook: JuanSebastiancabaloficial                             Instagram: @jscabal,2011,290,sports
242730842,VickyDavilaH,2872633,3950,TRUE,TE ESPERO A LAS 12 EN LA W  CONÉCTATE A NUESTRO FACEBOOK LIVE. Suscríbete en mi canal de YouTube #VickyDavilaDigital,2011,5035,journalism
243239970,bmwcolombia,35692,617,TRUE,El Placer de conducir llegó a Twitter. Bienvenido al perfil oficial de BMW Colombia.,2011,109,personal
243680902,LeonVaLenciaA,206319,546,FALSE,Director @parescolombia,2011,907,personal
243942097,PinoCalad,127728,2017,TRUE,Periodista / Director de @publimetrocol  panelista de @FoxSportsCo / Instagram: https://t.co/cZwXlKifny,2011,570,journalism
244272083,SismosColombia,106147,12,FALSE,Robot NO OFICIAL que publica los últimos sismos ocurridos en Colombia según el Servicio Geológico Colombiano,2011,453,informative
244592074,Paterpau,25425,328,FALSE,Síganme  dijo el ciego.,2011,138,personal
244600798,partidodelaucol,46223,5019,FALSE,Cuenta oficial del Partido de la Unidad,2011,229,politics
244659783,NachoGomex,92838,1131,FALSE,Reportero. Surdirector news Uno. Miembro correspondiente ACH. ICIJ  1997. FLiP 1994. Nieman Harvard 2001. ElEspectador 1986,2011,579,personal
245503605,JuanValdezCafe,283123,4559,TRUE,Cuando disfrutas el café de todo un país  apoyas a miles de familias  mujeres y jóvenes caficultores colombianos. #YoElijoElCaféDeTodoUnPaís,2011,348,company
245535810,HiperImprudente,44493,539,FALSE,Coqueteando con hombres desde que estaba en el kinder,2011,71,personal
246089111,cuervocarolina,134722,1366,FALSE,Actriz  escritora y emprendedora / Actress  writer and entrepreneur. Instagram: @cuervocarolina https://t.co/S2lbFZRDoU,2011,262,entertainment
246967511,NickyJamPR,2518361,419,TRUE,Contrataciones : booking@nickyjampr.net https://t.co/ngojPcvWdc,2011,1176,entertainment
247010120,VBarCaracol,86733,5,FALSE,Un grupo de amigos que siempre busca la verdad  con respeto. @diegonoticia @pilarvelasquezv @juliancaperab Lunes - Viernes 2 a 4 P.M. por @CaracolRadio,2011,258,journalism
247329464,MonoZabaleta,139061,8276,FALSE,Colombiano  Canto Vallenato con el alma  Naci el 10 de Julio en San Diego  Cesar. Snapchat e Instagram: @MonoZabaleta,2011,102,entertainment
247379224,pvillegas_tlSUR,163556,1042,TRUE,Periodista colombiana. Presidenta de teleSUR. Somos la Señal Informativa de América Latina.,2011,938,journalism
247816345,MelisaMarArtuz,430973,1116,TRUE,Periodista y presentadora de sportss ⚽️ @FOXsportsco  creyente fiel en DIOS. Soy caribe. Sin lucha no hay Victoria.,2011,563,journalism
247890105,iAlejandroCh,113765,16379,FALSE,#CDLM #Unisabana #Unad Ingeniero en formación. Jugador de #LeagueofLegends mail: contactoalejandroch@gmail.com | Secondary account: @esalejandroo | instagram:,2011,336,personal
248553937,charry_manager,25904,1610,FALSE,Profesor  Constructor Programático de la #ColombiaHumana  Investigador Economía Ecológica y Ciencias Ambientales,2011,86,personal
248725806,sportssRCN,1758831,491,TRUE,¡Somos sportss RCN! Vivimos #LaLigaxRCN  amamos a #NuestraSele  disfrutamos de #NuestroCiclismo y seguimos a todos los colombianos por el mundo. ¡Visítanos!,2011,3080,sports
248760009,ernestosamperp,341901,1100,TRUE,Presidente de Colombia (1994-1998) y Secretario General de UNASUR (2014-2017) https://t.co/FyF9RMSRM1,2011,1013,politics
248981322,polillafeliz,820328,297,FALSE,Comediante de Sábados Felices.Imitador de voces de La luciernaga CaracolTV y Radio Colombia. Cine Take One Productions y POLIGONO COMEDIA SHOW,2011,1071,entertainment
250360197,CitroenColombia,15032,338,FALSE,¡Bienvenido a la gran familia Citroën Colombia!,2011,62,company
250928296,la_benavides,38938,706,FALSE,CALEÑA.Administradora de companys.Presentadora sportss= Mi pasion,2011,80,entertainment
251104300,jarlinsonpantan,166303,352,TRUE,Ex Ciclista pro. Abanderado del sports como instrumento de prevención de la violencia la droga. Candidato al Concejo de Cali U14,2011,568,sports
251148216,NethFuentes,40658,700,FALSE,Nankurunaisa,2011,38,personal
251745696,CGaitanOficial,91741,676,TRUE,Actriz y Cantante Colombiana https://t.co/VVyIisf4mb https://t.co/YvZQUwFqsm,2011,159,entertainment
251983977,yokoikenji,52420,27,FALSE,,2011,147,personal
252134272,CanalCapital,523769,2316,TRUE,Somos el canal público de Bogotá. Encuentre aquí las news más importantes de la ciudad.,2011,1451,news
252175348,jcamiloorozco,17708,1998,FALSE,Fan de las personas que transmiten felicidad🍃,2011,56,personal
252193191,LockoAlbo,59949,23660,FALSE, ,2011,108,personal
252393929,EnvigadoFC,96917,446,TRUE,Twitter oficial del Envigado Fútbol Club  La ¡Cantera de Héroes! #LaNuevaEra Tel: 480 40 50 somos #CanteraDeHéroes,2011,300,sports
253065502,mrafael70,32072,227,TRUE,• Alcalde de la mejor ciudad de Colombia: Santa Marta • Administrador de companys - Unimagdalena • Administrador Público - ESAP • MBA (Admón Negentertainments) - EAFIT,2011,61,politics
253582640,RatingColombia,250986,51,FALSE,Audiencia de los principales canales de televisión del país (RATING PERSONAS). Datos del Viernes se publican el Lunes. https://t.co/D4liENwWAn,2011,423,informative
253638345,MinsportsCol,84354,1072,FALSE,Ministerio del sports #ColombiaTierraDeAtletas @lucenernesto,2011,382,government entity
253910788,KevinVillarraga,64404,5416,FALSE,Hi Stalker🖖🏻👽 Welcome to my mind.🧠 🌟 🔞,2011,99,personal
254115362,FarydMondragon,1052039,166,TRUE,,2011,1170,personal
254568742,SergioGrandasM,48535,37365,FALSE,Periodista. personales personales. @HablandoJoven.,2011,156,personal
255530218,Ykuribe,18184,14104,FALSE,Gerente Talento Humano SIED SALUD.  -Nurse- 👩🏽‍⚕️ talentohumano@siedsalud.com https://t.co/yCgcKSrDPC,2011,36,personal
255609802,JuanamartinezH,2272351,2013,TRUE,Y en el mundo  en conclusión  todos sueñan lo que son  aunque ninguno lo entiende. Juanaticos :) lina@latinwe.com manuela@latinwe.com INSTAGRAM-JuanamartinezH,2011,1108,personal
255663294,elBogotano,46312,445,FALSE,Periódico el Bogotano / Fundado en 1973,2011,49,news
256099920,FortalezaCEIF,135436,1,TRUE,Somos el equipo joven MÁS GRANDE DE COLOMBIA. Si no nos cree  lea nuestros tweets!#LosReyesDelTwitter,2011,215,sports
256166096,MajoVargas01,24266,20,FALSE,Actriz〽️odelo escritora} 〰️Me Embelesa Redactar^Anotar y Analizar Selenofilia\Amor y Fascinación Por La🌙🔅[Namasté]mi luz honra tu luz,2011,27,entertainment
256186607,AeroCivilCol,123327,172,FALSE,Somos la imagen de Colombia en los cielos del mundo. 🇨🇴 ✈  Atendemos sus requerimientos en: atencionalciudadano@aerocivil.gov.co • 2963782 • 018000-112373,2011,329,government entity
256388684,tostaocqt,144345,783,TRUE,Sin Miedo,2011,215,personal
256560107,santiagocorreal,106201,559,FALSE,@lamegacolombia🎙️🎧 Radio/Host #ElMañanero. Comunicador Social - Esp. Comunicación Org/Gerencia Mercadeo. Bike 🛵  Criaderos Verona 🐎 Col 🇨🇴,2011,104,personal
257646400,CasaE_,80993,23851,FALSE,| Epicentro Teatral de la cultura en Colombia | Escuela de formación de actores. Programación de martes a sábado 8pm #ApagaLaTeleVeaTeatro,2011,245,government entity
258093170,agmethescaf,307299,1962,TRUE,Actor. Presentador. Productor y Director.  influencer AGMETH ESCAF PRODUCCIONES TV.   COSTEÑO y COLOMBIANO - JUNIORISTA,2011,710,entertainment
259713560,JuanCMejiaLlano,386551,87380,TRUE,Consultor  escritor  blogger y speaker. Marketing Digital  Social Media y Transformación Digital. Cuéntame tu necesidad: JCMejiaLlano@gmail.com,2011,9766,personal
259738255,Corpereira,24956,100,FALSE,Cuenta oficial del Deportivo Pereira. Equipo de fútbol que actualmente participa en el Torneo de Ascenso de Colombia #AmorPorNuestrosColores,2011,87,sports
259905646,FuerzaAereaCol,253874,642,TRUE,Cuenta oficial de la Fuerza Aérea Colombiana bajo el mando del General Ramsés Rueda Rueda. #AsíSeVaALasAlturas #100AñosProtegiendoLaNación #FAC100Años,2011,560,government entity
260072592,JOHAURIBEVELEZ,241234,782,FALSE,Fisioterapeuta/ Presentadora/ Modelo johauribeagencia@gmail.com,2011,215,entertainment
260871480,UNGRD,84353,976,TRUE,Unidad Nacional para la Gestión del Riesgo de Desastres. Línea de atención: 01 8000 11 32 00,2011,430,government entity
262200567,HectorUCiclismo,24718,541,FALSE,Periodista Colombiano Experto en ciclismo. 12 JJOO consecutivos. Director del ciclismo en RCN RADIO. Dirige http://t.co/JhGMtDCGeI,2011,218,journalism
262349588,charoguerra,87299,301,TRUE,Senadora de la República de Colombia 2018-2022 por el Partido @CeDemocratico |Economista y Profesora universitaria 🇨🇴,2011,244,politics
262398126,CancilleriaCol,255837,1219,TRUE,La Cancillería de Colombia promueve tanto los intereses nacionales a través de la política exterior  como los vínculos con colombianos que viven fuera del país.,2011,1144,government entity
262455385,MauricioSports,23648,2625,TRUE,Journalist-3x Emmy winner Univision  Telemundo y Fox. Finalista Premio Nal. de journalism CPB  Colombia. Educador financiero  college planning expert. 🇺🇸,2011,220,sports
262814659,OIZuluaga,787887,635,TRUE,47 millones de motivos para trabajar por una Colombia Distinta.,2011,1023,personal
263978175,paocalle15,64902,342,FALSE,Presentdora de T.V   diseñadora Industrial  mamá  propietaria de POPFREDDO y directora creativa de ETHINICAL POETS. Hija de DIOS♥,2011,162,personal
265714930,danielaacallee,951130,1108,TRUE,1/2 de Calle y Poché💕 Aquí estamos siempre!✨⚡️ Cuenta de ambas: @calleypocheoffi 🌟 Cuenta de Poché🌈 @pochosaurus,2011,292,personal
265991513,BancodeBogota,92583,658,TRUE,¡Tú construyes nuestra comunidad! Estamos aquí para escucharte 👇  L-V   8:00 a.m. a 7 p.m. Sáb  8:00 a.m  a  2 p.m   Solicita saldos y certificados en @TuitBdB,2011,104,company
266212399,MercedesBenzCol,15032,121,TRUE,Mercedes-Benz The best or nothing,2011,54,company
266241597,Levis_Co,17640,277,TRUE,Twitter oficial de Levi’s® Colombia. #LiveInLevis #LadiesInLevis,2011,84,company
266296328,CarlosECorreaE,23921,892,FALSE,“Devolverle el río a la Ciudad  y la Ciudad a la gente “ Alcalde Montería 2012-2015.            Instagram @carlosecorreae,2011,75,politics
266675787,JuniorClubSA,678348,90,TRUE,Bienvenido a la cuenta oficial de Twitter del CDP Junior FC S.A. de Barranquilla. Fundado el 7 de agosto de 1924. Campeón en 9 ocasiones de la Liga Colombiana.,2011,915,sports
266893089,ANDI_Colombia,95082,1192,FALSE,Asociación Nacional de companyrios de Colombia. 75 años trabajando por el país.,2011,552,government entity
268129657,Jhotan17,23657,324,TRUE,Futbolista Bendecido!!,2011,32,sports
268322810,JERobledo,1096472,327,TRUE,Arquitecto  26 años profesor de la U.Nacional de Colombia  elegido 7 veces como el mejor senador del país. Senador de la República.,2011,1763,politics
268489492,NataliaGaitan3,28018,651,TRUE,Futbolista profesional Valencia CF || Selección Colombia || Master of Business Administration,2011,159,sports
269039712,cecorrehumor,156975,392,FALSE,La primera obligación de todo ser humano es ser feliz  la segunda es hacer feliz a los demás - Mario Moreno Cantinflas,2011,183,entertainment
270326631,AurelioSuarez,60763,2446,FALSE,|| Ingeniero Industrial || En Blu Radio || Colombia-200 años. || Tierra Querida|| NoTMPorLaSeptima || #Chichén Itzá|| Resistencia a la regresión.,2011,452,personal
270706944,yopalcaracol,22022,726,FALSE,Escucha nuestros productos locales desde cualquier lugar ingresando a http://t.co/79w6Jdyxc9 (Noticieros 5:00 a 7:00 am y 12:00 a 1:00 pm / Notisalud 11:00 am ),2011,55,informative
270978433,gisselleapa,20738,1374,FALSE,Opino como ciudadana. Periodista  hago TV bien hecha  profe en la U.  Basketball National Champion x2  Maratonista x5  IRONMAN 70.3 x1. De @millosfcoficial,2011,120,personal
271395703,gutierrezary,217472,233,TRUE,Colombiana❤️,2011,247,personal
271551368,RICHARDAGUILARV,47451,1623,TRUE,Senador 2018 - 2022. Gobernador de Santander  2012-2015. Cónsul General de Colombia en Chile 2008 - 2010. Abogado.LLM,2011,118,politics
272169866,alvarogalvisbec,15377,15416,FALSE,Hijo del Unico Dios Verdadero. Bicampeon mundial paracycling #Floridablanca #Santander  #Colombia #Resiliencia #MiOroEsElAgua,2011,127,sports
272467230,paolajaraPJ,69974,185,TRUE,Cantante.,2011,134,entertainment
272720556,MonedasColombia,55781,5592,FALSE,#Estampillas #Monedas y #Billetes || Historia del #Dinero || Estudiante de Ingeniería Electrónica - @UIS 🎓 || Coleccionista || #Numismatica #Numismatics💶,2011,172,informative
272735394,JuanEsteban_A,31112,12211,FALSE,Si sueñas en grande  ni el cielo será tu límite 🌌 TikTok :JuanEsteban_A Instagram:JuanEsteban_A,2011,41,personal
273452117,higuitarene,684435,601,TRUE,instagram: higuitarene1 Contacto higuitarene@hotmail.com CLUB ATLÉTICO NACIONAL -⚽️ FIFA Legend ⚽️,2011,730,sports
273489050,OlimpicaSt937,100110,413,FALSE,Gracias Valledupar: Primer Lugar De Sintonía  93.7 Fm Olímpica Se Metioooooooooooooo !!!,2011,146,radio
273730353,catamaterile,25679,924,FALSE,Stand-up Comedy.                                                              CONTACTO: 3103329895                                       catamaterile@gmail.com,2011,149,entertainment
274324302,JuanDavidDuke,27938,199,FALSE,the oficial twitter   jugador de futbol profesional Boyaca Chicó  -Equipos  Atl Nacional  Chicago fire  Envigado FC,2011,68,sports
274848290,Alkilados,380984,677,TRUE,booking@playaparking.com (+57) 320 665 2800 (CO) 💋#UNBESO 💋,2011,284,entertainment
275070598,UExternado,34514,67,FALSE,Universidad Externado de Colombia,2011,170,education
275087889,IPESBogota,20552,405,TRUE,Cuenta oficial del Instituto Para la Economía Social - IPES  #CreamosOportunidades #BogotáMejorParaTodos Instagram: https://t.co/PIlJ967u8e,2011,158,government entity
275299366,ElPaparazzito,26032,680,FALSE,El personaje mas querido de la televisión Colombiana  creativo  humorista  periodista y orientador personal. Genera alegría a través de su show cómico y paz int,2011,63,entertainment
275628019,EstiloRCN,334815,554,TRUE,Cuenta Oficial del programa Estilo RCN de @CanaRCN. Todas las news sobre moda  estilo de vida y entertainment.,2011,483,gossip
275647354,jorgerausch,58648,500,TRUE,Chef de @CriterionBogota @Bistronomy @Rausch_EG @LocalByRausch Amante de la buena cocina  Hombre de familia  Jurado de MasterChef Colombia.,2011,192,personal
276511829,Fantastica944,34931,514,FALSE,Emisora oficial del Pop en Medellin. | Staff: @alexisjgomez | RCN Radio https://t.co/8i1dVQaevq 📲,2011,151,radio
276675653,Pochosaurus,1047006,1151,TRUE,1/2 Calle y Poché 🏳️‍🌈 Este es mi diario personal 📓✨ Cuenta de ambas: @calleypocheoffi Cuenta de Calle: @danielaacallee,2011,329,personal
277113936,pulpoviera,159850,1750,TRUE,Jugador Profesional..    Conferencista motivacional.. alexisviera21@hotmail.com,2011,155,sports
277206820,CARLOSFMEJIA,91319,2399,TRUE,Senador de la República de Colombia. Presidente de la Comisión Quinta Constitucional. Partido Centro Democrático. Aquí defendemos la verdad con firmeza.,2011,231,politics
279316472,PopayanCO,25339,5332,FALSE,Todo sobre Popayán y su gente  el único generador de tendencia en #Popayán #Colombia #COworking,2011,127,informative
280701704,jamesdrodriguez,18456698,295,TRUE,Jugador del Real madrid y selección Colombia. Bienvenidos⚽🔟 🇨🇴,2011,12767,sports
280799144,360RadioCo,42073,2188,FALSE,Medio de comunicación especializado en gobierno  política  economía  poder y opinión. Estamos presentes en internet  radio e impresos.,2011,204,informative
281073698,BAVARIA_OFICIAL,22467,213,FALSE,No compartas nuestro contenido con menores de edad  disfruta nuestros productos con responsabilidad. Política de datos: https://t.co/jMTgETxEht,2011,101,company
281182832,confidencialcol,75799,4017,FALSE,Diario digital independiente. Ocho años acercando las news y los grandes acontecimientos a todos los colombianos.,2011,689,news
281217900,ICFEScol,47121,1192,TRUE,Cuenta Oficial del Instituto Colombiano para la Evaluación de la Educación.,2011,245,government entity
281262004,DNP_Colombia,198880,1348,TRUE,Perfil oficial del Departamento Nacional de Planeación - Instagram @DNP_Colombia. Director General  Luis Alberto Rodríguez  @RodLuisAlberto,2011,641,government entity
281616598,ProtagonistaCol,99384,260,FALSE,Cuenta oficial de #Protagonistas. Descarga nuestra app en Android/ios como RCN TV,2011,138,entertainment
281707480,Macne10,476972,182,TRUE,Futbolista: Atlco Junior  Cúcuta Deportivo  Colo Colo De Chile  San Luis de México  Atlco Nacional  Al Shabab FC Arabia dprtv Cali actualmente club libertad🇵🇾,2011,546,sports
282750421,Homecenter_co,80929,19,TRUE,Bienvenidos a este espacio ideal para ti. Aquí vamos a inspirarte  escucharte y asesorarte en lo que necesites.,2011,155,company
283180200,negrachavarro,19659,673,FALSE,Agente de jugadores FIFA Comunicadora Social y periodista 🎤 Productora ESPN 🇨🇴⚽️ @ESPNFutbolClub @NexoESPNco Mamá de Duffy 🐶 amo el fútbol 🥅💕,2011,121,sports
284257995,KiweNasa,19684,15912,FALSE,Pueblo Indígena - Nación Nasa,2011,126,personal
284614660,numeral767,316462,975,TRUE,Cuenta oficial del INVIAS  donde puedes consultar el estado de las vías nacionales en tiempo real  las 24 horas del día  los 365 días del año.,2011,1040,government entity
285180126,soyconservador,42917,4112,TRUE,Cuenta Oficial del Partido Conservador Presidente Nacional @OmarYepesAlzat #soyconservador #fuerzaconservadora,2011,211,politics
285343965,06montoya,34391,570,TRUE,⚽️ Futbolista Profesional 🇨🇴 Selección Colombia 🦈 Jugadora Junior F.C. 🏃🏼‍♀️ Embajadora @nike 🙏🏻 Agradecida con Dios,2011,133,sports
286418059,AngelaMaria29,116440,76610,TRUE,Comunicadora Social - Periodista / Experta en imagen  reputación  RRPP y manejo de crisis / Orgulllosamente soposeña y siempre 😀😀😀,2011,183,journalism
286495100,alebuitragoh,141671,284,FALSE,Modelo - Presentadora.,2011,318,entertainment
286774097,Fergicienta,46717,2739,FALSE,Publicista. Experta en indignar gente  incoherente  me gustan las cosas regaladas. Adicta a las empanadas y a las groserías. No me tomen en serio 😎,2011,219,personal
287215580,actriznatalia,30013,308,FALSE,Actriz  cantante y productora Colombiana  mas de 39 años de carrera artística   Agente mariadelpilarfernandez@hotmail.com,2011,66,entertainment
287444289,LauraAcuna,1668705,412,TRUE,Presentadora de televisión - INSTAGRAM @LauraAcunaAyala - CONTACTO geyoriel@gmail.com NO TENGO FACEBOOK,2011,2738,entertainment
287879689,LaCampeche_,18435,776,FALSE,𝐶𝑎𝑚𝑝𝑒𝑠𝑖𝑛𝑎 𝑇𝑜𝑙𝑖𝑚𝑒𝑛𝑠𝑒👩🏽‍🌾💚🐮🐎🐓☕️,2011,45,personal
287915407,IDEAMColombia,269145,1405,TRUE,Instituto de Hidrología  Meteorología y Estudios Ambientales de Colombia,2011,984,government entity
288021215,EstamosdePlan,42729,24320,FALSE,Promovemos diferentes ofertas gastronómicas presentes en Bogotá y sus alrededores. ¿Tienes un sitio para recomendar? ¡Compártelo por acá!,2011,291,entertainment
288559015,FUN2FIT1,16473,316,FALSE,Tata2fit y Marce2fit ! Alimentación  para objetivos  gym online  autoras 📚 personal Trainers AAFA  entrenadoras ADIDAS. 📩 fun2fit1@hotmail.com,2011,48,personal
288598161,MileTaborda22,31026,950,FALSE,Coach en Servicio al Cliente | Marketing Digital | Account Manager | Estudiante de la Kabbalah.,2011,86,personal
288925780,ADR_Colombia,49980,783,TRUE,Cuenta oficial de la Agencia de Desarrollo Rural de Colombia  entidad adscrita al @Minagricultura | #CampoParaElEmprendimiento 👩‍🌾👨‍🌾 🌿,2011,262,government entity
289506642,JBotanicoBogota,46629,185,TRUE,Sembramos #LaNuevaBogotá  mediante la conservación  cultura ambiental y paisaje urbano para el disfrute y la calidad de vida de los ciudadanos.,2011,301,government entity
290032175,10yorelirincon,84206,395,TRUE,Futbolista Profesional  Actual: Junior De Barranquilla Volante 10 / campeona Continental campeona Liga 2018 / Seleccion Colombia / Instagram: yorelirincon,2011,212,sports
290218750,jeringa42,90752,4362,FALSE,,2011,134,personal
292072914,MaSilenaOvalle,48545,463,FALSE,Contacto Manager +57 300 4846378 || Snapchat/Instagram: @masilenaovalle / Facebook: Ma Silena Ovalle,2011,62,personal
292412239,sandracaracol,155765,213,FALSE,Una paisa que quiere mostrarle al mundo lo valiosos que somos los colombianos!,2011,582,personal
293538331,ToyotaCol,46381,237,FALSE,Toyota sigue moviendo a los colombianos. Camionetas  concesionarios  talleres  calidad  elegancia  seguridad.,2011,104,company
293591458,iShosholoza,18435,1711,FALSE,Colombiano. PhD. Ñoño. El mundo por centavos. Una incitación al pecado. Viajero en los ratos libres. Siga pero traiga café. 67 minutos #46664,2011,204,personal
293612779,LuisGMurillo,23972,2048,FALSE,Research Fellow  CLALS @ American University   Exgobernador del Chocó  Exministro de Ambiente y Desarrollo Sostenible,2011,161,politics
295794437,AlertaBogota,41084,345,FALSE,El noticiero popular más importante de la radio colombiana. 610 AM La Cariñosa Bogotá.,2011,379,radio
295876773,elsanoguerabaq,115860,1533,TRUE,Con la certeza de que #LaClaveEsLaGente quiero ser la gobernadora de los atlanticenses. Barranquillera  exministra de vivienda y primera alcaldesa de mi ciudad.,2011,268,politics
296304120,ICBFColombia,297428,1807,TRUE,El ICBF promueve el desarrollo y protección integral de niñas  niños y adolescentes  fortaleciendo capacidades de las familias como entornos protectores,2011,643,government entity
296607146,Caromunozb,50850,514,FALSE,Casi nada me gusta.    https://t.co/hP2r4SJmKJ,2011,296,personal
296931216,EsriCol,22393,5591,FALSE,Apoyamos el uso de los Sistemas de Información Geográfica #SIG. Mapas inteligentes  mejores decisiones. Síganos y entérese de eventos  cursos y más.,2011,134,company
297706813,notipaco,32116,2886,FALSE,Somos el partido de la vida y la esperanza! Somos el Partido Comunista Colombiano #SiempreComunistas,2011,232,politics
298105640,6AMCaracol,227299,682,FALSE,El espacio más escuchado de la radio en Colombia. De lunes a viernes desde las 4 de la mañana 6AM Hoy por Hoy las news como son. Dirige Darío Arizmendi,2011,1283,radio
299382513,NotiMilloscom,71309,97,FALSE,NotiMillos es el sitio web más importante de Millonarios FC. Con toda la información de Millos. https://t.co/sN112fVCzk,2011,128,sports
299872995,EntreaLA,29059,591,FALSE,LA entertainment es la agencia de Lucy Agudelo  Comunicadora Social Periodista de UPB  para la promoción y prensa de artistas y eventos.,2011,27,entertainment
