_id,partition,core,in_degree,clustering,closeness,betweenness,vote_rank,authority,hubs,pagerank,ambassador,community_hub,screen_name,followers,friends,verified,description,created_at,listed,tipo,,{,"""",:,",",},,,,
390239521,3,19,4,0.029411765,0.284127342,9.41E-05,0.001792115,1.24E-05,0.00017395,0.00013681,0.011452388,0.041666667,TatiRamosO,102425,315,TRUE,actriz 🎭,2011,233,entertainment,,,"{""_id"":390239521,","""partition"":3,","""screen_name"":""TatiRamosO"",","""followers"":102425,","""verified"":""TRUE"",","""description"":""actriz 🎭"",","""tipo"":""entertainment""}","{""_id"":390239521,""partition"":3,""screen_name"":""TatiRamosO"",""followers"":102425,""verified"":""TRUE"",""description"":""actriz 🎭"",""tipo"":""entertainment""}"
390431020,3,13,7,0.140449438,0.317326303,0.000108895,0,0.000166252,9.33E-05,0.000242629,0.011452388,0.104166667,OlgaLuciaVives,30019,159,FALSE,Viviendo un sueño. instagram @olgaluciavives,2011,32,entertainment,,,"{""_id"":390431020,","""partition"":3,","""screen_name"":""OlgaLuciaVives"",","""followers"":30019,","""verified"":""FALSE"",","""description"":""Viviendo un sueño. instagram @olgaluciavives"",","""tipo"":""entertainment""}","{""_id"":390431020,""partition"":3,""screen_name"":""OlgaLuciaVives"",""followers"":30019,""verified"":""FALSE"",""description"":""Viviendo un sueño. instagram @olgaluciavives"",""tipo"":""entertainment""}"
390845923,0,29,7,0.028490028,0.335429628,0.000455418,0,4.03E-05,0.000362871,0.000178712,0.017953527,0.033066481,Juanmfotografo,97423,85886,FALSE,Realizador Audiovisual  Cineasta y Fotógrafo Profesional. Viajo por todo Colombia para obtener las mejores imágenes de mi país dándole mi toque personal - BALOO,2011,107,entertainment,,,"{""_id"":390845923,","""partition"":0,","""screen_name"":""Juanmfotografo"",","""followers"":97423,","""verified"":""FALSE"",","""description"":""Realizador Audiovisual  Cineasta y Fotógrafo Profesional. Viajo por todo Colombia para obtener las mejores imágenes de mi país dándole mi toque personal - BALOO"",","""tipo"":""entertainment""}","{""_id"":390845923,""partition"":0,""screen_name"":""Juanmfotografo"",""followers"":97423,""verified"":""FALSE"",""description"":""Realizador Audiovisual  Cineasta y Fotógrafo Profesional. Viajo por todo Colombia para obtener las mejores imágenes de mi país dándole mi toque personal - BALOO"",""tipo"":""entertainment""}"
394156956,5,20,10,0.105820106,0.311052128,0.000146824,0,3.75E-05,0.000174786,0.000348116,0,0.145091481,BD_ESPN,362974,45,TRUE,Toda la actualidad del fútbol de Colombia  a cargo de los especialistas de ESPN - http://t.co/ysbzEklsPD,2011,807,sports,,,"{""_id"":394156956,","""partition"":5,","""screen_name"":""BD_ESPN"",","""followers"":362974,","""verified"":""TRUE"",","""description"":""Toda la actualidad del fútbol de Colombia  a cargo de los especialistas de ESPN - http://t.co/ysbzEklsPD"",","""tipo"":""sports""}","{""_id"":394156956,""partition"":5,""screen_name"":""BD_ESPN"",""followers"":362974,""verified"":""TRUE"",""description"":""Toda la actualidad del fútbol de Colombia  a cargo de los especialistas de ESPN - http://t.co/ysbzEklsPD"",""tipo"":""sports""}"
394250636,1,31,21,0.051097653,0.366627471,0.000633674,0,0.000250458,0.000274101,0.000404245,0.027339374,0.184022688,SergioFerG,28221,1563,FALSE,Colombiano  politólogo y Mg DIH y DDHH  U Nacional. Soberanía  Democracia y Derechos como vocación.,2011,179,personal,,,"{""_id"":394250636,","""partition"":1,","""screen_name"":""SergioFerG"",","""followers"":28221,","""verified"":""FALSE"",","""description"":""Colombiano  politólogo y Mg DIH y DDHH  U Nacional. Soberanía  Democracia y Derechos como vocación."",","""tipo"":""personal""}","{""_id"":394250636,""partition"":1,""screen_name"":""SergioFerG"",""followers"":28221,""verified"":""FALSE"",""description"":""Colombiano  politólogo y Mg DIH y DDHH  U Nacional. Soberanía  Democracia y Derechos como vocación."",""tipo"":""personal""}"
397366316,1,31,20,0.031037415,0.362969579,0.000717094,0,0.002147257,0.000587474,0.000408193,0.041009062,0.134949971,BIBOCol,27631,3189,FALSE,Es el momento de tomar acciones para conservar el planeta. Nuestra campaña 2019 - 2020: Bienestar humano y Biodiversidad  🌎 #TúAccionasYElPlanetaReacciona,2011,155,informative,,,"{""_id"":397366316,","""partition"":1,","""screen_name"":""BIBOCol"",","""followers"":27631,","""verified"":""FALSE"",","""description"":""Es el momento de tomar acciones para conservar el planeta. Nuestra campaña 2019 - 2020: Bienestar humano y Biodiversidad  🌎 #TúAccionasYElPlanetaReacciona"",","""tipo"":""informative""}","{""_id"":397366316,""partition"":1,""screen_name"":""BIBOCol"",""followers"":27631,""verified"":""FALSE"",""description"":""Es el momento de tomar acciones para conservar el planeta. Nuestra campaña 2019 - 2020: Bienestar humano y Biodiversidad  🌎 #TúAccionasYElPlanetaReacciona"",""tipo"":""informative""}"
398295679,5,20,5,0.052631579,0.287590027,0.000138799,0,8.32E-06,0.000247921,0.000212775,0,0.072545741,PortalVerdolaga,53729,198,FALSE,Sitio dedicado al Club Atlético Nacional  cubrimiento total del mejor club de Colombia • Los Hinchas Más Actualizados.,2011,59,sports,,,"{""_id"":398295679,","""partition"":5,","""screen_name"":""PortalVerdolaga"",","""followers"":53729,","""verified"":""FALSE"",","""description"":""Sitio dedicado al Club Atlético Nacional  cubrimiento total del mejor club de Colombia • Los Hinchas Más Actualizados."",","""tipo"":""sports""}","{""_id"":398295679,""partition"":5,""screen_name"":""PortalVerdolaga"",""followers"":53729,""verified"":""FALSE"",""description"":""Sitio dedicado al Club Atlético Nacional  cubrimiento total del mejor club de Colombia • Los Hinchas Más Actualizados."",""tipo"":""sports""}"
398499942,5,8,3,0.230769231,0.29502393,7.40E-06,0.001428571,1.03E-05,0.000228688,0.000169888,0,0.043527444,MFCAcademia,17978,29,FALSE,¡Haz que tu 2019 sea Azul&Blanco! Sede: CAR  Norte Xcoli  Fontibón  Suba  Femenina  Bosa  Bodytech Active  Tunja y Villavicencio. 3183356829 - 7563594,2011,26,company,,,"{""_id"":398499942,","""partition"":5,","""screen_name"":""MFCAcademia"",","""followers"":17978,","""verified"":""FALSE"",","""description"":""¡Haz que tu 2019 sea Azul&Blanco! Sede: CAR  Norte Xcoli  Fontibón  Suba  Femenina  Bosa  Bodytech Active  Tunja y Villavicencio. 3183356829 - 7563594"",","""tipo"":""company""}","{""_id"":398499942,""partition"":5,""screen_name"":""MFCAcademia"",""followers"":17978,""verified"":""FALSE"",""description"":""¡Haz que tu 2019 sea Azul&Blanco! Sede: CAR  Norte Xcoli  Fontibón  Suba  Femenina  Bosa  Bodytech Active  Tunja y Villavicencio. 3183356829 - 7563594"",""tipo"":""company""}"
399501454,3,29,34,0.02972028,0.35982828,0.000844438,0.004048583,0.000535858,0.000293588,0.000545805,0.017178583,0.645833333,LaRevistaVEA,133514,1583,FALSE,Somos la revista #1 de Colombia. Más de 2 millones de lectores nos prefieren. 🌟,2011,180,gossip,,,"{""_id"":399501454,","""partition"":3,","""screen_name"":""LaRevistaVEA"",","""followers"":133514,","""verified"":""FALSE"",","""description"":""Somos la revista #1 de Colombia. Más de 2 millones de lectores nos prefieren. 🌟"",","""tipo"":""gossip""}","{""_id"":399501454,""partition"":3,""screen_name"":""LaRevistaVEA"",""followers"":133514,""verified"":""FALSE"",""description"":""Somos la revista #1 de Colombia. Más de 2 millones de lectores nos prefieren. 🌟"",""tipo"":""gossip""}"
399710110,3,29,17,0.048138639,0.344291531,0.000730195,0.002155172,0.000411332,0.006675645,0.000310781,0.011452388,0.3125,CARLOSH_DJ,58772,4280,FALSE,DIRECTOR Y PRODUCTOR DE CINE Y TELEVISION LOCUTOR ACTOR DJ Fundador @SNAPMEGAFIESTAS RADIO MARKETING & ENTERTAINMENT. SOLTERO.,2011,155,entertainment,,,"{""_id"":399710110,","""partition"":3,","""screen_name"":""CARLOSH_DJ"",","""followers"":58772,","""verified"":""FALSE"",","""description"":""DIRECTOR Y PRODUCTOR DE CINE Y TELEVISION LOCUTOR ACTOR DJ Fundador @SNAPMEGAFIESTAS RADIO MARKETING & ENTERTAINMENT. SOLTERO."",","""tipo"":""entertainment""}","{""_id"":399710110,""partition"":3,""screen_name"":""CARLOSH_DJ"",""followers"":58772,""verified"":""FALSE"",""description"":""DIRECTOR Y PRODUCTOR DE CINE Y TELEVISION LOCUTOR ACTOR DJ Fundador @SNAPMEGAFIESTAS RADIO MARKETING & ENTERTAINMENT. SOLTERO."",""tipo"":""entertainment""}"
401717571,1,31,22,0.065677966,0.354495868,0.000400263,0,0.000536471,0.000234196,0.000375827,0.01822625,0.220827226,ginachef,22039,1300,FALSE,Divergente  rebelde y alzada. Coqueta. Uno no es lo que quiere  sino lo que puede ser. #Cloquista Header: @/AyaCrstr,2011,87,personal,,,"{""_id"":401717571,","""partition"":1,","""screen_name"":""ginachef"",","""followers"":22039,","""verified"":""FALSE"",","""description"":""Divergente  rebelde y alzada. Coqueta. Uno no es lo que quiere  sino lo que puede ser. #Cloquista Header: @/AyaCrstr"",","""tipo"":""personal""}","{""_id"":401717571,""partition"":1,""screen_name"":""ginachef"",""followers"":22039,""verified"":""FALSE"",""description"":""Divergente  rebelde y alzada. Coqueta. Uno no es lo que quiere  sino lo que puede ser. #Cloquista Header: @/AyaCrstr"",""tipo"":""personal""}"
402360721,5,29,18,0.037878788,0.362668047,0.000768261,0.001824818,0.000195736,0.000420345,0.000382632,0.066649795,0.130582333,fabioparracol,24434,1553,FALSE,Gerente de Insportss Boyacá. Excliclista. Podium Tour de Francia y Vuelta España. Administrador de companys. Criador de Pastores Alemanes.,2011,153,personal,,,"{""_id"":402360721,","""partition"":5,","""screen_name"":""fabioparracol"",","""followers"":24434,","""verified"":""FALSE"",","""description"":""Gerente de Insportss Boyacá. Excliclista. Podium Tour de Francia y Vuelta España. Administrador de companys. Criador de Pastores Alemanes."",","""tipo"":""personal""}","{""_id"":402360721,""partition"":5,""screen_name"":""fabioparracol"",""followers"":24434,""verified"":""FALSE"",""description"":""Gerente de Insportss Boyacá. Excliclista. Podium Tour de Francia y Vuelta España. Administrador de companys. Criador de Pastores Alemanes."",""tipo"":""personal""}"
403909017,1,29,25,0.044930876,0.372572359,5.19E-05,0,0.002919207,0.000498091,0.000600465,0.045565624,0.184022688,RafaGuarin,25866,6,FALSE,Consejero Presidencial para la Seguridad Nacional. Colombia. Antes: profesor  columnista  Viceministro Defensa. La naturaleza es un asunto de seguridad nacional,2011,185,politics,,,"{""_id"":403909017,","""partition"":1,","""screen_name"":""RafaGuarin"",","""followers"":25866,","""verified"":""FALSE"",","""description"":""Consejero Presidencial para la Seguridad Nacional. Colombia. Antes: profesor  columnista  Viceministro Defensa. La naturaleza es un asunto de seguridad nacional"",","""tipo"":""politics""}","{""_id"":403909017,""partition"":1,""screen_name"":""RafaGuarin"",""followers"":25866,""verified"":""FALSE"",""description"":""Consejero Presidencial para la Seguridad Nacional. Colombia. Antes: profesor  columnista  Viceministro Defensa. La naturaleza es un asunto de seguridad nacional"",""tipo"":""politics""}"
405056247,5,25,11,0.067639257,0.348204715,0.000474664,0,0.000333633,0.000142569,0.000414401,0.022216598,0.116073185,Giohernandez10,26435,233,FALSE,(Nacido Santiago de Cali  Colombia. 16 de junio de 1976) Futbolista Colombiano.Equipo Actual AUTONOMA FC Volante Creativo,2011,71,sports,,,"{""_id"":405056247,","""partition"":5,","""screen_name"":""Giohernandez10"",","""followers"":26435,","""verified"":""FALSE"",","""description"":""(Nacido Santiago de Cali  Colombia. 16 de junio de 1976) Futbolista Colombiano.Equipo Actual AUTONOMA FC Volante Creativo"",","""tipo"":""sports""}","{""_id"":405056247,""partition"":5,""screen_name"":""Giohernandez10"",""followers"":26435,""verified"":""FALSE"",""description"":""(Nacido Santiago de Cali  Colombia. 16 de junio de 1976) Futbolista Colombiano.Equipo Actual AUTONOMA FC Volante Creativo"",""tipo"":""sports""}"
407898482,3,28,19,0.028282828,0.349949227,0.000415651,0,0.000365448,0.000214817,0.000383274,0.04008336,0.25,caroramirezquin,119238,402,TRUE,Actriz y Bailarina (de la vieja guardia) nacida en Cali vé!,2011,238,entertainment,,,"{""_id"":407898482,","""partition"":3,","""screen_name"":""caroramirezquin"",","""followers"":119238,","""verified"":""TRUE"",","""description"":""Actriz y Bailarina (de la vieja guardia) nacida en Cali vé!"",","""tipo"":""entertainment""}","{""_id"":407898482,""partition"":3,""screen_name"":""caroramirezquin"",""followers"":119238,""verified"":""TRUE"",""description"":""Actriz y Bailarina (de la vieja guardia) nacida en Cali vé!"",""tipo"":""entertainment""}"
408665677,2,31,27,0.070531401,0.373928618,0.000387441,0,0.002504492,0.007638998,0.000545667,0.02259887,0.159082094,ACRegiones,23229,703,FALSE,Cuenta oficial de la Consejería Presidencial para las Regiones. Consejera: @karenabudi ¡Estamos #CumpliendoALasRegiones!,2011,115,government entity,,,"{""_id"":408665677,","""partition"":2,","""screen_name"":""ACRegiones"",","""followers"":23229,","""verified"":""FALSE"",","""description"":""Cuenta oficial de la Consejería Presidencial para las Regiones. Consejera: @karenabudi ¡Estamos #CumpliendoALasRegiones!"",","""tipo"":""government entity""}","{""_id"":408665677,""partition"":2,""screen_name"":""ACRegiones"",""followers"":23229,""verified"":""FALSE"",""description"":""Cuenta oficial de la Consejería Presidencial para las Regiones. Consejera: @karenabudi ¡Estamos #CumpliendoALasRegiones!"",""tipo"":""government entity""}"
409654033,3,29,22,0.025555556,0.357178696,0.000667817,0,0.000536206,0.006968624,0.000499501,0.080166719,0.166666667,InformantesTV,87036,583,FALSE,#LosInformantes le hará abrir bien los ojos y ver más allá de la noticia. Domingos 8:00 pm por @CaracolTV,2011,0,news,,,"{""_id"":409654033,","""partition"":3,","""screen_name"":""InformantesTV"",","""followers"":87036,","""verified"":""FALSE"",","""description"":""#LosInformantes le hará abrir bien los ojos y ver más allá de la noticia. Domingos 8:00 pm por @CaracolTV"",","""tipo"":""news""}","{""_id"":409654033,""partition"":3,""screen_name"":""InformantesTV"",""followers"":87036,""verified"":""FALSE"",""description"":""#LosInformantes le hará abrir bien los ojos y ver más allá de la noticia. Domingos 8:00 pm por @CaracolTV"",""tipo"":""news""}"
410228042,1,31,42,0.049331636,0.393476035,0.002003894,0,0.00074014,0.000733891,0.000774832,0.068348436,0.331240839,C_CaballeroR,16372,1433,FALSE,Padre  esposo  hijo  hermano. Gerente de Cifras y Conceptos. Politólogo Uniandes  Master Uni Oxford. Estudiante de Doctorado. Columnista Portafolio,2011,132,personal,,,"{""_id"":410228042,","""partition"":1,","""screen_name"":""C_CaballeroR"",","""followers"":16372,","""verified"":""FALSE"",","""description"":""Padre  esposo  hijo  hermano. Gerente de Cifras y Conceptos. Politólogo Uniandes  Master Uni Oxford. Estudiante de Doctorado. Columnista Portafolio"",","""tipo"":""personal""}","{""_id"":410228042,""partition"":1,""screen_name"":""C_CaballeroR"",""followers"":16372,""verified"":""FALSE"",""description"":""Padre  esposo  hijo  hermano. Gerente de Cifras y Conceptos. Politólogo Uniandes  Master Uni Oxford. Estudiante de Doctorado. Columnista Portafolio"",""tipo"":""personal""}"
410511310,5,29,24,0.033370412,0.341263757,0.000684416,0.002320186,0.000266865,0.000295233,0.000507314,0.037027664,0.275673815,abelaguilart,930912,232,TRUE,Colombiano//Futbolista del @UnionMagdalena y la Selección Colombia.,2011,795,sports,,,"{""_id"":410511310,","""partition"":5,","""screen_name"":""abelaguilart"",","""followers"":930912,","""verified"":""TRUE"",","""description"":""Colombiano//Futbolista del @UnionMagdalena y la Selección Colombia."",","""tipo"":""sports""}","{""_id"":410511310,""partition"":5,""screen_name"":""abelaguilart"",""followers"":930912,""verified"":""TRUE"",""description"":""Colombiano//Futbolista del @UnionMagdalena y la Selección Colombia."",""tipo"":""sports""}"
411270582,2,24,3,0.07,0.288111969,0.000100506,0,0.000432551,0.001445618,0.00014111,0,0.020749838,Villavoalreves,87825,25845,FALSE,Whatsapp   #300-325-325-8.   Web de #Villavicencio creado para los #Llanos y su gente.,2011,118,informative,,,"{""_id"":411270582,","""partition"":2,","""screen_name"":""Villavoalreves"",","""followers"":87825,","""verified"":""FALSE"",","""description"":""Whatsapp   #300-325-325-8.   Web de #Villavicencio creado para los #Llanos y su gente."",","""tipo"":""informative""}","{""_id"":411270582,""partition"":2,""screen_name"":""Villavoalreves"",""followers"":87825,""verified"":""FALSE"",""description"":""Whatsapp   #300-325-325-8.   Web de #Villavicencio creado para los #Llanos y su gente."",""tipo"":""informative""}"
412839579,5,20,4,0.094736842,0.297284073,4.20E-05,0,5.62E-05,0.000254995,0.000121997,0.007405533,0.043527444,CasaBlancaOC,32003,6521,FALSE,Portal de news https://t.co/9jLzqLG6h0  con toda la información del Once Caldas  campeón 4 veces de Colombia y de Copa Libertadores en 2004/ Manizales,2011,66,news,,,"{""_id"":412839579,","""partition"":5,","""screen_name"":""CasaBlancaOC"",","""followers"":32003,","""verified"":""FALSE"",","""description"":""Portal de news https://t.co/9jLzqLG6h0  con toda la información del Once Caldas  campeón 4 veces de Colombia y de Copa Libertadores en 2004/ Manizales"",","""tipo"":""news""}","{""_id"":412839579,""partition"":5,""screen_name"":""CasaBlancaOC"",""followers"":32003,""verified"":""FALSE"",""description"":""Portal de news https://t.co/9jLzqLG6h0  con toda la información del Once Caldas  campeón 4 veces de Colombia y de Copa Libertadores en 2004/ Manizales"",""tipo"":""news""}"
413383100,3,26,8,0.035714286,0.343749339,0.000280345,0,0.000373863,0.000444917,0.000224828,0.011452388,0.125,Juankactor,31191,273,FALSE,actor colombiano   la saga  montecristo  el capo entre otras .,2011,35,entertainment,,,"{""_id"":413383100,","""partition"":3,","""screen_name"":""Juankactor"",","""followers"":31191,","""verified"":""FALSE"",","""description"":""actor colombiano   la saga  montecristo  el capo entre otras ."",","""tipo"":""entertainment""}","{""_id"":413383100,""partition"":3,""screen_name"":""Juankactor"",""followers"":31191,""verified"":""FALSE"",""description"":""actor colombiano   la saga  montecristo  el capo entre otras ."",""tipo"":""entertainment""}"
415904558,2,30,15,0.033333333,0.338288773,0.000416984,0.001579779,0.000197406,0.009552443,0.000208445,0.056497175,0.034583064,BOGnews,38479,141,FALSE,Información de Bogotá  Colombia y el Mundo  al instante en https://t.co/ZZlZp1DhIr,2011,110,informative,,,"{""_id"":415904558,","""partition"":2,","""screen_name"":""BOGnews"",","""followers"":38479,","""verified"":""FALSE"",","""description"":""Información de Bogotá  Colombia y el Mundo  al instante en https://t.co/ZZlZp1DhIr"",","""tipo"":""informative""}","{""_id"":415904558,""partition"":2,""screen_name"":""BOGnews"",""followers"":38479,""verified"":""FALSE"",""description"":""Información de Bogotá  Colombia y el Mundo  al instante en https://t.co/ZZlZp1DhIr"",""tipo"":""informative""}"
418967463,1,27,13,0.030434783,0.348065905,0.000626869,0.001426534,0.00039243,0.000132198,0.00026108,0.031895937,0.073609075,P_Cultural,20160,9472,FALSE,El periódico cultural de la costa Caribe de Colombia - #Literatura #Artes #Historia #Cine #Libros #Música #Vallenato #Colombia #Tecnología #Cultura #Salsa,2011,117,informative,,,"{""_id"":418967463,","""partition"":1,","""screen_name"":""P_Cultural"",","""followers"":20160,","""verified"":""FALSE"",","""description"":""El periódico cultural de la costa Caribe de Colombia - #Literatura #Artes #Historia #Cine #Libros #Música #Vallenato #Colombia #Tecnología #Cultura #Salsa"",","""tipo"":""informative""}","{""_id"":418967463,""partition"":1,""screen_name"":""P_Cultural"",""followers"":20160,""verified"":""FALSE"",""description"":""El periódico cultural de la costa Caribe de Colombia - #Literatura #Artes #Historia #Cine #Libros #Música #Vallenato #Colombia #Tecnología #Cultura #Salsa"",""tipo"":""informative""}"
419854813,5,29,20,0.059914408,0.363120533,0.000391185,0,0.000282266,0.000527671,0.000420483,0.08146086,0.130582333,germanarango1,15374,260,FALSE,Doctor en Comunicación Social. ESPN Fútbol Club  C.M.&  news Uno en Canal Uno. Instagram germanarangoforero Amante del Blues. Análogo natural.,2011,75,personal,,,"{""_id"":419854813,","""partition"":5,","""screen_name"":""germanarango1"",","""followers"":15374,","""verified"":""FALSE"",","""description"":""Doctor en Comunicación Social. ESPN Fútbol Club  C.M.&  news Uno en Canal Uno. Instagram germanarangoforero Amante del Blues. Análogo natural."",","""tipo"":""personal""}","{""_id"":419854813,""partition"":5,""screen_name"":""germanarango1"",""followers"":15374,""verified"":""FALSE"",""description"":""Doctor en Comunicación Social. ESPN Fútbol Club  C.M.&  news Uno en Canal Uno. Instagram germanarangoforero Amante del Blues. Análogo natural."",""tipo"":""personal""}"
421256949,5,6,5,0.033333333,0.323978969,0,0,0.000221529,2.80E-05,0.000179501,0.022216598,0.029018296,CADC1992oficial,69955,1,FALSE,CUENTA OFICIAL DE LA PRIMER BARRA BRAVA DE COLOMBIA  COMANDOS AZULES DISTRITO CAPITAL LA BARRA MAS PULENTA Y REPRESENTATIVA DEL CLUB DEPORTIVO LOS MILLONARIOS!!,2011,86,sports,,,"{""_id"":421256949,","""partition"":5,","""screen_name"":""CADC1992oficial"",","""followers"":69955,","""verified"":""FALSE"",","""description"":""CUENTA OFICIAL DE LA PRIMER BARRA BRAVA DE COLOMBIA  COMANDOS AZULES DISTRITO CAPITAL LA BARRA MAS PULENTA Y REPRESENTATIVA DEL CLUB DEPORTIVO LOS MILLONARIOS!!"",","""tipo"":""sports""}","{""_id"":421256949,""partition"":5,""screen_name"":""CADC1992oficial"",""followers"":69955,""verified"":""FALSE"",""description"":""CUENTA OFICIAL DE LA PRIMER BARRA BRAVA DE COLOMBIA  COMANDOS AZULES DISTRITO CAPITAL LA BARRA MAS PULENTA Y REPRESENTATIVA DEL CLUB DEPORTIVO LOS MILLONARIOS!!"",""tipo"":""sports""}"
422295230,0,22,12,0.078369906,0.334018103,0.000331844,0,9.30E-05,6.33E-05,0.000308837,0.004488382,0.121243764,Hipsterlativo,104773,47360,FALSE,Hay dos tipos de personas en este mundo... no me gustan ninguna de las dos. Contacto: julian3043@hotmail.com,2011,482,personal,,,"{""_id"":422295230,","""partition"":0,","""screen_name"":""Hipsterlativo"",","""followers"":104773,","""verified"":""FALSE"",","""description"":""Hay dos tipos de personas en este mundo... no me gustan ninguna de las dos. Contacto: julian3043@hotmail.com"",","""tipo"":""personal""}","{""_id"":422295230,""partition"":0,""screen_name"":""Hipsterlativo"",""followers"":104773,""verified"":""FALSE"",""description"":""Hay dos tipos de personas en este mundo... no me gustan ninguna de las dos. Contacto: julian3043@hotmail.com"",""tipo"":""personal""}"
423096569,1,31,40,0.03062764,0.382194494,0.002285554,0.005128205,0.0017831,0.000801623,0.000760379,0.068348436,0.30670448,CesarPachonAgro,78871,6685,TRUE,Campesino Colombiano. Ingeniero Agrónomo (UPTC). Representante a la Cámara por Boyacá. https://t.co/NaGpn3H8b0,2011,243,personal,,,"{""_id"":423096569,","""partition"":1,","""screen_name"":""CesarPachonAgro"",","""followers"":78871,","""verified"":""TRUE"",","""description"":""Campesino Colombiano. Ingeniero Agrónomo (UPTC). Representante a la Cámara por Boyacá. https://t.co/NaGpn3H8b0"",","""tipo"":""personal""}","{""_id"":423096569,""partition"":1,""screen_name"":""CesarPachonAgro"",""followers"":78871,""verified"":""TRUE"",""description"":""Campesino Colombiano. Ingeniero Agrónomo (UPTC). Representante a la Cámara por Boyacá. https://t.co/NaGpn3H8b0"",""tipo"":""personal""}"
425845714,5,27,4,0.048387097,0.324581161,0.000255172,0,0.000165147,0.000459596,0.000175763,0.014811066,0.029018296,lagranhinchada,16330,100,FALSE,Dios es Justicia y es Amor,2011,45,personal,,,"{""_id"":425845714,","""partition"":5,","""screen_name"":""lagranhinchada"",","""followers"":16330,","""verified"":""FALSE"",","""description"":""Dios es Justicia y es Amor"",","""tipo"":""personal""}","{""_id"":425845714,""partition"":5,""screen_name"":""lagranhinchada"",""followers"":16330,""verified"":""FALSE"",""description"":""Dios es Justicia y es Amor"",""tipo"":""personal""}"
426146744,0,26,16,0.023343373,0.327626012,0.000770389,0,0.000123634,0.000453917,0.000296033,0.02693029,0.110221603,SteevenOrozco,655637,476,FALSE,Contacto/Publicidad  steevenorozco@hotmail.com https://t.co/4T1cVlQSEm,2011,842,personal,,,"{""_id"":426146744,","""partition"":0,","""screen_name"":""SteevenOrozco"",","""followers"":655637,","""verified"":""FALSE"",","""description"":""Contacto/Publicidad  steevenorozco@hotmail.com https://t.co/4T1cVlQSEm"",","""tipo"":""personal""}","{""_id"":426146744,""partition"":0,""screen_name"":""SteevenOrozco"",""followers"":655637,""verified"":""FALSE"",""description"":""Contacto/Publicidad  steevenorozco@hotmail.com https://t.co/4T1cVlQSEm"",""tipo"":""personal""}"
431269660,5,28,16,0.021771772,0.336398891,0.000701154,0.002444988,0.00017248,0.000386268,0.000357934,0.037027664,0.15960063,MChichoSerna,110204,692,TRUE,Ex jugador de la Selección Colombia. Actualmente Fundador y representante legal de la Fundación Pasión Sin Condición Argentina.,2011,244,sports,,,"{""_id"":431269660,","""partition"":5,","""screen_name"":""MChichoSerna"",","""followers"":110204,","""verified"":""TRUE"",","""description"":""Ex jugador de la Selección Colombia. Actualmente Fundador y representante legal de la Fundación Pasión Sin Condición Argentina."",","""tipo"":""sports""}","{""_id"":431269660,""partition"":5,""screen_name"":""MChichoSerna"",""followers"":110204,""verified"":""TRUE"",""description"":""Ex jugador de la Selección Colombia. Actualmente Fundador y representante legal de la Fundación Pasión Sin Condición Argentina."",""tipo"":""sports""}"
436061360,5,24,8,0.021428571,0.348135296,0.000802781,0,0.000219204,0.00013312,0.000250588,0.051838729,0.014509148,GrupoRevolcon,29964,486,FALSE,¡Le hacemos el Humor! Síguenos en la Luciérnaga Caracol Radio!  Nos puedes ver en Shows en vivo!!! Contacto: gruporevolconhumor@hotmail.com Cel 3108362610.,2011,57,entertainment,,,"{""_id"":436061360,","""partition"":5,","""screen_name"":""GrupoRevolcon"",","""followers"":29964,","""verified"":""FALSE"",","""description"":""¡Le hacemos el Humor! Síguenos en la Luciérnaga Caracol Radio!  Nos puedes ver en Shows en vivo!!! Contacto: gruporevolconhumor@hotmail.com Cel 3108362610."",","""tipo"":""entertainment""}","{""_id"":436061360,""partition"":5,""screen_name"":""GrupoRevolcon"",""followers"":29964,""verified"":""FALSE"",""description"":""¡Le hacemos el Humor! Síguenos en la Luciérnaga Caracol Radio!  Nos puedes ver en Shows en vivo!!! Contacto: gruporevolconhumor@hotmail.com Cel 3108362610."",""tipo"":""entertainment""}"
436073590,3,27,9,0.034574468,0.347373512,0.000217898,0,5.77E-05,0.000580414,0.000252803,0.011452388,0.145833333,adri_betancur,25255,218,TRUE,Feliz soñadora enamorada de mi vida  Dios y mi familia Presentadora RCN TV Colombia,2011,47,personal,,,"{""_id"":436073590,","""partition"":3,","""screen_name"":""adri_betancur"",","""followers"":25255,","""verified"":""TRUE"",","""description"":""Feliz soñadora enamorada de mi vida  Dios y mi familia Presentadora RCN TV Colombia"",","""tipo"":""personal""}","{""_id"":436073590,""partition"":3,""screen_name"":""adri_betancur"",""followers"":25255,""verified"":""TRUE"",""description"":""Feliz soñadora enamorada de mi vida  Dios y mi familia Presentadora RCN TV Colombia"",""tipo"":""personal""}"
436127369,2,31,64,0.046343071,0.425706154,0.002182319,0,0.004461285,0.014717415,0.001336466,0.237288136,0.152165482,AlvaroGarciaJ,35256,1091,FALSE,Periodista. Alto Consejero para las Comunicaciones  Presidencia de la República de Colombia.,2011,207,journalism,,,"{""_id"":436127369,","""partition"":2,","""screen_name"":""AlvaroGarciaJ"",","""followers"":35256,","""verified"":""FALSE"",","""description"":""Periodista. Alto Consejero para las Comunicaciones  Presidencia de la República de Colombia."",","""tipo"":""journalism""}","{""_id"":436127369,""partition"":2,""screen_name"":""AlvaroGarciaJ"",""followers"":35256,""verified"":""FALSE"",""description"":""Periodista. Alto Consejero para las Comunicaciones  Presidencia de la República de Colombia."",""tipo"":""journalism""}"
