id,average_engagement,common_hts,partition,core,in_degree,clustering,closeness,betweenness,vote_rank,authority,hubs,pagerank,ambassador,community_hub,screen_name,followers,friends,verified,description,listed,tipo
62694426,1778.891304,"[('WALLYOPINA', 7), ('LosNiñosCambiaron', 1), ('WallyOpina', 1)]",1,31,72,0.039889005,0.422922413,0.003175683,0.007692308,0.001360075,0.000456614,0.001522869,0.150366559,0.478458989,MeDicenWally,317916,759,TRUE,#WallyOpina en @Youtube | Ph.D. en Política Macondiana | Generador de CO2 desde 1990 | https://t.co/KuLgYMtYal | Instagram: MeDicenWally,417,personal
561464650,9.885245902,"[('TuFamaTeHaraLlorar', 52), ('MusicaPopular', 46), ('TuFama', 35)]",3,26,13,0.030172414,0.35615881,0.000773656,0,6.89E-05,0.000276249,0.000342102,0.045809554,0.104166667,JuanPabloCanta,23762,311,FALSE,Cantante  autor y compositor de música popular Instagram:@juanpablonavarreteoficial https://t.co/D5EUZEzefb,15,entertainment
53170393,77.13392857,"[('ClásicosOscuros', 16), ('ElÚltimoDíaSobreLaTierra', 5), ('ConéctateConElDinero', 4)]",1,31,42,0.026634034,0.39651377,0.002828319,0.004672897,0.001111138,0.000578604,0.000871449,0.091131248,0.269899943,PlanetaLibrosCo,63396,2013,FALSE,¿Estás listo para cumplir el #RetoPlaneta 2019?  Encuentra tu lectura en https://t.co/UYMPextiH2 💪  #LeerEsMiPlan 📚💙,277,company
139256389,1.115384615,"[('Colombia', 10), ('MunicipiosColombia', 9), ('MunicipiosVisibles', 3)]",2,31,29,0.066604995,0.368328759,0.00031749,0,0.002894177,0.01632397,0.000458259,0.050847458,0.138332256,Fedemunicipios,33604,1141,FALSE,Representamos a los municipios en la evaluación de políticas públicas. Defendemos la descentralización  autonomía  democracia y gobernabilidad local.,238,government entity
256099920,238.9883041,"[('VamosForta', 85), ('VamosFortaleza', 14), ('GiraDeLosReyes', 4)]",5,27,35,0.072268908,0.366734574,0,0.002227171,0.000409279,0,0.000601485,0.08146086,0.348219555,FortalezaCEIF,135436,1,TRUE,Somos el equipo joven MÁS GRANDE DE COLOMBIA. Si no nos cree  lea nuestros tweets!#LosReyesDelTwitter,215,sports
159113190,8.880952381,"[('TDF2019', 17), ('FoixPratd', 1), ('MurdePeguere', 1)]",5,8,6,0.203703704,0.322304659,2.02E-06,0,3.19E-05,0.000134108,0.000183433,0,0.087054889,RutaEscarabajo,16797,155,FALSE,Análisis-opinión sobre ciclismo Colombiano. Cuenta gestionada por @PauloForastero  @Gacaq y @JoJaRoMa. Visite nuestro foro https://t.co/PpfxztAeOD,149,sports
745646359,61.78947368,"[('AlCapone2019', 1)]",2,31,34,0.052850603,0.384635825,0.001002653,0,0.001691302,0.002149911,0.000603844,0.101694915,0.110665805,DanielMejiaL,23940,872,FALSE,Economista de la U. de los Andes  PhD en economía de Brown U. Actualmente profesor e investigador en @EconomiaUAndes,204,personal
172734110,152.5766871,"[('CaliCo', 89), ('HistoriaDeCali', 37), ('Calico', 13)]",4,22,6,0.118421053,0.323020097,0.000139411,0,0.000170712,0.00028387,0.000178769,0.015949714,0.008798391,OrgulloCaleno,33348,45,FALSE,®  Yo Soy ORGULLOSAMENTE CALEÑO ¿y Vos? Unite a la Causa!!!  #OrgulloCaleño #CaleñoQueSeRespete #OrgullosamenteCaleño #CaliCo,123,personal
163535777,24.8115942,"[('NewProfilePic', 3), ('Placerencrear', 1), ('Yosiquieroiralcolegio', 1)]",3,29,6,0.028277635,0.320177236,0.000493579,0,9.22E-05,0.000360942,0.000174694,0.017178583,0.0625,CastilloNatalia,31320,209,FALSE,🐘 Contacto: nataliacastillogs25@gmail.com / IG https://t.co/AR51I52XT3 Creator https://t.co/NrfouiW4GT & @natmatstore,63,personal
56713266,675.452381,"[('LaCulpaEsDeLlorente', 10), ('ZapePelele25', 4), ('Metallica20Años', 2)]",3,31,24,0.040223136,0.365018111,0.001340108,0,0.000344377,0.00054277,0.000609082,0.085892914,0.1875,santorendon,572881,525,TRUE,🎙🎧📻 Locutor de radio.,734,personal
36188862,63.18421053,"[('mefaltaelaire', 1), ('mediatetaespichada', 1), ('colombiatierraquerida', 1)]",1,31,16,0.039495798,0.35703264,0.000206262,0,0.000291696,0.000669933,0.000312656,0.045565624,0.073609075,susanayelvira,73944,1962,FALSE,Existimos en el mundo real. Tenemos un blog  una serie web y tres libros sobre lo que pensamos  lo que vemos y lo que nos importa.,182,personal
281707480,251.9166667,"[('owmi', 9), ('Owmi', 3), ('App', 2)]",5,28,18,0.046546547,0.342804602,0.000536314,0,5.62E-05,0.000546646,0.000362846,0.044433197,0.174109778,Macne10,476972,182,TRUE,Futbolista: Atlco Junior  Cúcuta Deportivo  Colo Colo De Chile  San Luis de México  Atlco Nacional  Al Shabab FC Arabia dprtv Cali actualmente club libertad🇵🇾,546,sports
323976919,138.7816901,"[('ComoMirarte', 6), ('KCAColombia', 2), ('tbt', 1)]",3,29,29,0.03287037,0.366627471,0.000814741,0.002314815,0.000553537,0.000235141,0.000865019,0.062988137,0.375,Greeicy_rendon,201725,215,TRUE,Cantante y Actriz Colombiana,232,entertainment
68506753,18.02970297,"[('Viernesconla33', 21), ('SiTúQuieresSalsaVol6', 17), ('Nociva', 15)]",4,29,22,0.027222222,0.360571267,0.000991827,0.001949318,0.000278131,0.000366252,0.000376864,0.070178741,0,LA33Orquesta,38352,2631,FALSE,Artistas @Shure  Salsa  boogaloo  Funk  jazz and folk. A band with urban taste  as an authentic rock revolution.,301,entertainment
4924567721,50.38020833,"[('FALSO', 74), ('NoComaCuento', 71), ('Elecciones2019', 46)]",1,31,75,0.03351673,0.435472979,0.006592437,0.035714286,0.002768085,0.001020097,0.001759548,0.141253435,0.539799885,Colcheck,30210,5606,TRUE,Medio de fact-checking. Verificamos cuánta verdad hay en lo que se dice en el ámbito público en Colombia. Iniciativa de @CdR_. Parte de @redcheq. #NoComaCuento,186,informative
625690866,15.27777778,"[('ProteccióndeCompra', 57), ('EmpiezaAlgoQueNoTienePrecio', 33), ('JuntosSomos10', 30)]",0,24,11,0.02345679,0.329232022,0.000264895,0,0.000123863,0.000201931,0.000231746,0.02693029,0.055110802,MastercardCol,302213,275,TRUE,Bienvenido a la cuenta oficial de Mastercard® Colombia. Centro de Asistencia Mastercard® Colombia: Standard/Gold: 018009121303. Platinum/Black: 018000121274.,147,company
135953646,6.89673913,"[('Sabíasque', 27), ('ComunidadUIS', 21), ('OrgulloUIS', 16)]",1,31,14,0.051209104,0.352207875,0.000293633,0,0.000983102,0.001848518,0.000409139,0.045565624,0.049072717,UIS,72598,1033,TRUE,Página Oficial de la Universidad Industrial de Santander en Twitter #ComunidadUIS #UIS Rector: @RectorUIS En Facebook: https://t.co/fiETveKmWw,263,education
2674249872,258.5618557,"[('Atención', 134), ('VocesySonidos', 102), ('MañanasBLU', 36)]",3,30,29,0.05,0.390571828,0.00063182,0,0.000760616,0.000749592,0.000785676,0.131702468,0.125,UltimaHoraBLU,46315,37,FALSE,Breaking News  últimas horas y urgentes del servicio informative de Blu Radio. Escúchenos en las frecuencias nacionales o en https://t.co/nvSp8vLhRs,203,news
339466622,316.2268041,"[('LibertadoresFemenina', 4), ('TBT', 4), ('AmericaFemenino', 4)]",5,29,20,0.043551654,0.368173444,0.000904194,0,0.001009304,0.00082558,0.000557348,0.066649795,0.15960063,catausme,26357,251,TRUE,Jugadora de Fútbol Profesional. Selección Colombia 🇨🇴 - Contacto: contactocatausme@gmail.com,84,sports
3070712903,166.2891566,"[('ForzaInter', 6), ('TBT', 3), ('MiNacionalenvivo', 3)]",5,29,33,0.065280817,0.370753003,0.001114017,0.001945525,0.000933817,0.000208578,0.000755132,0.059244262,0.362728704,ivanramiroc,41297,95,TRUE,Ex jugador de la Selección Colombia formado en Río Negro  Atlético Nacional  San Lorenzo y el Inter de Milán.,157,sports
77653794,1035.092715,"[('Bogotá', 16), ('VisitaTrabajoNY', 10), ('Barranquilla', 9)]",2,31,317,0.018439818,0.523455229,0.011374853,1,0.702515558,0.000924771,0.012502089,1,0.968325792,IvanDuque,964981,2280,TRUE,Presidente de la República de Colombia 🇨🇴 2018-2022. Legalidad  Emprendimiento y Equidad. https://t.co/LSGyNuHWTQ,1501,politics
105994647,17.33606557,"[('FelizMartes', 16), ('FelizJueves', 15), ('FelizLunes', 14)]",0,30,22,0.066666667,0.343141412,0.001239741,0.002421308,0.000205993,0.000105143,0.000385106,0.022441908,0.187376726,Jacobojeda,26289,6500,FALSE,Publicista  Realizador Audiovisual y Fotógrafo. Coca-Cola  Cine y Música los placeres de mi vida. Enamorado de mi equipo @SantaFe,39,personal
605631689,15,"[('LoBuenoSeComparte', 40), ('InversionesQueTransforman', 29), ('Resultados2T2019', 17)]",2,31,11,0.038406828,0.345654522,0.000192492,0,0.001808579,0.001533127,0.000248566,0.02259887,0.04841629,Grupo_Argos,23288,405,FALSE,#InversionesQueTransforman Holding de infraestructura referente en el continente americano. Nuestras compañías: @Cementos_Argos  @Celsia_Energia y @SomosOdinsa,84,company
572963902,0.450980392,"[('Suesca', 6), ('SanGil', 5), ('DeportesExtremos', 5)]",3,21,3,0.007142857,0.293585515,6.47E-05,0.001557632,8.82E-05,0.000374177,0.000112648,0.017178583,0,PAISEXTREMO,35343,9786,FALSE,#Agencia #Viajes #Canotaje #Parapente #Cruceros #AlquilerFincas #Tiquetes #Decameron #Vacaciones 3133657591-Wspp 3003592812,102,company
44197786,194.5833333,"[('BicentenarioColombia', 2), ('CreciendoConOportunidades', 2), ('ADuqueLeVa', 1)]",2,31,26,0.032205595,0.379783959,0.000957813,0.001436782,0.002844364,0.001109706,0.00058673,0.062146893,0.103749192,NicolasUribe,34653,1058,FALSE,Consultor Asuntos Públicos y de Gobierno. Ex Representante a la Cámara por Bogotá. Columnista El Espectador y Panelista @bluradioco. Opinador no Periodista.,304,personal
135252488,39.01098901,"[('LaJuanfe', 7), ('LaJuanfeMedellin', 3), ('JuanfeMedellin', 3)]",2,31,37,0.040935673,0.386594342,0.000537704,0,0.002440919,0.031781566,0.000784239,0.118644068,0.110665805,Cataescobarr,42380,91,TRUE,Passionate about social transformation and sustainable growth. Social entrepreneur - Helping people to move from poverty to dignity - MusicFreak,379,personal
216398457,7.635,"[('WALLYOPINA', 2), ('retoPatriotas10años', 1), ('DebateFinal', 1)]",5,26,14,0.051083591,0.347028347,0.000275114,0,0.000280211,0.000234466,0.000289819,0.044433197,0.116073185,patriotasfutbol,16328,1882,FALSE,Twitter de fanáticos de Patriotas Boyacá,79,sports
44442894,39.60120846,"[('CaféDeColombia', 50), ('CafédeColombia', 6), ('cafedecolombia', 4)]",2,30,19,0.03875969,0.3633472,0.000609821,0,0.000223937,0.000890574,0.000519638,0.06779661,0.04841629,CafedeColombia,115374,178,TRUE,Cuenta oficial de Café de Colombia para los amantes del café.,576,company
197194717,25.78365385,"[('manuelgustavoalzatechaves', 6), ('Amador', 5), ('tbt', 4)]",3,29,23,0.035555556,0.356013587,0.000575631,0,0.000658879,0.000430599,0.000375313,0.028630971,0.375,SebastianMActor,77081,171,TRUE,Actor Colombiano. Fan page SebasTian MarTinez,123,entertainment
1335592814,39.72131148,"[('AlianzaDelPacífico', 60), ('CumbreAlianzaDelPacífico', 31), ('ElPoderDeLaIntegración', 10)]",2,31,18,0.052464229,0.346821578,0.00032029,0,0.003194237,0.026697807,0.00032186,0.02259887,0.096832579,A_delPacifico,57290,4432,TRUE,Cuenta Oficial de la Alianza del Pacífico. Iniciativa de integración regional conformada por Chile  Colombia  México y Perú. http://t.co/LCPsRQHs4Q,692,government entity
208044752,16.23076923,"[('CityNoticiasdelas8pm', 3), ('PorTodaBogotá', 2), ('CityNoticias', 2)]",1,31,16,0.039203085,0.35703264,0.000759805,0,0.00013472,0.000477181,0.000307404,0.036452499,0.098145434,patrudelanoche,81532,2025,FALSE,Periodista @Citytv  #DiosEsFiel (esta cuenta es personal) contacto 3112362437,348,journalism
171570056,100.1710526,"[('TinderPobre', 18), ('SomosUNO', 5), ('SomosUno', 1)]",0,31,29,0.043526171,0.367012746,0.001590738,0.002617801,0.000251873,0.013075727,0.000621331,0.08079087,0.121243764,CristoAtado,97813,15967,FALSE,|entertainment barato para público exigente| Miembro de #Los12Apóstoles como tal| promotor del amor #TinderPobre|Dios en mi vida.,741,religion
287879689,25.68,[],1,26,8,0.066091954,0.308415161,0.000115273,0,0.000105559,0.000445911,0.000164821,0.027339374,0.024536358,LaCampeche_,18435,776,FALSE,𝐶𝑎𝑚𝑝𝑒𝑠𝑖𝑛𝑎 𝑇𝑜𝑙𝑖𝑚𝑒𝑛𝑠𝑒👩🏽‍🌾💚🐮🐎🐓☕️,45,personal
103288327,47.65384615,"[('BogotáSíTieneArreglo', 19), ('ClaudiaAlcaldesa', 5), ('LaEducaciónSíTieneArreglo', 2)]",1,31,27,0.04619736,0.376265168,0.000962164,0.002222222,0.001172944,0.00036204,0.000584313,0.041009062,0.220827226,mjsarmientoa,29188,2136,FALSE,Twitter oficial de Manuel Sarmiento  Concejal de Bogotá por el @PoloDemocratico.  Al Concejo (POLO) 3 #BogotáSiTieneArreglo  Contacto prensa: 3213923325,152,politics
624305537,57.87179487,"[('SeeYourEvil', 2), ('yotambiensoymundial', 1), ('FuerzaFundacion', 1)]",5,15,9,0.037815126,0.334209884,0.000145726,0.001626016,0.000356573,8.76E-05,0.000256264,0.037027664,0.058036593,Julio_Teheran,68230,193,TRUE,Professional baseball player with the Atlanta Braves company. Dejando el nombre de Colombia y mi familia en alto.,655,sports
320291671,1.609137056,"[('VidasMas', 1), ('vidasMas', 1)]",3,20,7,0.026455026,0.337178344,0.000224218,0,3.40E-05,0.000185895,0.000222645,0.022904777,0.0625,VickyCastilloL,19839,173,FALSE,Musico y Cantante Profesional Coach Vocal ex finalista la voz Colombia 2012 Contacto: gerencia@talentiaproducciones.com Tel: 318 204 0167 ninfas7@gmail.com,33,entertainment
385498066,24.41145833,"[('SomosMigración', 49), ('PrimeroLaNiñez', 23), ('CiudadanoVenezolano', 19)]",2,31,33,0.037454545,0.391974555,0.00050115,0,0.002501759,0.051143877,0.00098912,0.084745763,0.12449903,MigracionCol,48528,218,FALSE,Autoridad encargada de ejercer el Control Migratorio y de Extranjería en Colombia #SomosMigración https://t.co/GijMsaHzqd,150,government entity
2296737168,2.894472362,"[('CopaÁguila', 16), ('EnVivo', 13), ('Wimbledon', 9)]",5,29,30,0.028863233,0.3527771,0.000812471,0.003257329,0.000631067,9.90E-05,0.000538113,0.08146086,0.275673815,ColGritaGol,365999,615,FALSE,Todas las news  las historias  los datos y las imágenes del sports nacional e internacional.,541,sports
240393857,12.52631579,"[('SOFA2019', 53), ('BellezaySalud', 44), ('CafésdeColombiaExpo', 17)]",2,31,37,0.028081511,0.379536328,0.00154595,0.002680965,0.000903669,0.000486472,0.000765957,0.101694915,0.131415643,CorferiasBogota,107365,2217,TRUE,Generadores de oportunidades y progreso.,460,event
166956582,61.60683761,"[('MúsicaW', 9), ('HayAlgoMásRicoQue', 2), ('Capo', 2)]",3,30,25,0.015767132,0.358572206,0.001239845,0.00308642,0.000353889,0.00040402,0.000444436,0.074440525,0.25,monto40,101480,6297,FALSE,Director la Hora del Regreso W RADIO 📻 Colombia 🎤🎧 Papá de Matías! El TW es mio y lo que escribo tambien! Embajador de marca VOLVO 🚘 Instagram: @monto40,407,personal
175488530,476.15,"[('LaPulla', 39), ('LigaContraElSilencio', 2), ('LaMesaDeCentro', 1)]",1,31,75,0.030955585,0.435039024,0.001934102,0.007575758,0.001418183,0.019357907,0.001574883,0.177705934,0.441654452,mapatilla,148497,1258,FALSE,Amiga de los gatos y las motos. Escribo punto al final de cada frase. Periodista de El Espectador. #LaPulla.,293,personal
355995000,10.64171123,"[('Repost', 30), ('tbt', 23), ('benja', 16)]",3,26,12,0.034274194,0.335687552,0.000515785,0,0.000139059,0.016136332,0.000258189,0.022904777,0.166666667,sabinocaro,236046,636,FALSE,Actriz y Cantante Colombiana.,244,entertainment
168285907,37.25,[],1,31,23,0.052699229,0.3633472,0.000312941,0,0.000433313,0.000257139,0.00042029,0.041009062,0.171754509,RinconHector,54035,71,FALSE,Periodista. Disfruté del oficio en tiempos en los que la verdad importaba. Ahora leo  escribo  edito  siembro  cocino  paseo  amo. Soy libre.,387,journalism
335322511,43.4939759,"[('Boyacá', 2), ('AvengersEndGame', 1)]",0,14,4,0.367647059,0.261963193,9.98E-05,0,2.35E-06,1.34E-05,0.000132475,0,0.044088641,DAMIANSGERARDS,19548,790,FALSE,Si  soy un Boyacense en Twitter. 🏳️‍🌈,20,personal
87266285,740.443038,"[('HollmanVSTresPeñalosistas', 12), ('VotarPorGalanEsVotarPorPeñalosa', 10), ('ColombiaHumanaEstáConHollman', 9)]",1,31,24,0.032367973,0.364789355,0.000680918,0.002638522,0.000570428,0.000584958,0.000737517,0.041009062,0.184022688,HOLLMANMORRIS,512356,1581,TRUE,Candidato a la Alcaldía de Bogotá por la Colombia Humana UP-MAIS. Concejal de Bogotá.Periodista.Becario Nieman @Harvard  Ex Director @Contravia y Canal Capital.,1875,politics
191945298,136.5833333,"[('ChampionsxFOX', 4), ('LibertadoresxFOX', 1)]",5,29,22,0.040020263,0.363271613,0.001187247,0,0.000360043,0.00025174,0.000507959,0.059244262,0.203128074,DanielAnguloR,65256,1125,TRUE,Comentarista de Fox Sports. Panelista en @foxsportsco Acá personales personales. Instagram danielangulor,116,sports
179764916,70.52380952,"[('NiUnaMenos', 1), ('ElDesayuno', 1), ('amanecerrcn', 1)]",1,30,19,0.039534884,0.362894149,0.000591565,0,0.000600817,0.001467396,0.000457365,0.072904998,0.036804538,ajaramilloch,43463,678,FALSE,Periodista y Presentadora de RCN | Reina del Carnaval de Barranquilla 2012 | Instagram y Snapchat: ajaramilloch,78,journalism
242169113,267.125,"[('CopaAmerica', 2), ('TrabajoSiHay', 1), ('LaCasaDePapel', 1)]",3,22,13,0.037128713,0.33848549,0.000498434,0,0.000213307,0.000129491,0.000270817,0.028630971,0.166666667,HumorColombiano,850224,204,FALSE,Chistes  memes y videos | Para publicidad: humorcolombiano@hotmail.com,1937,entertainment
402360721,339.9375,"[('ClasicoClubDeportivoBoyacá', 1), ('ElMundoRuedaXSeñal', 1), ('bmx', 1)]",5,29,18,0.037878788,0.362668047,0.000768261,0.001824818,0.000195736,0.000420345,0.000382632,0.066649795,0.130582333,fabioparracol,24434,1553,FALSE,Gerente de Insportss Boyacá. Excliclista. Podium Tour de Francia y Vuelta España. Administrador de companys. Criador de Pastores Alemanes.,153,personal
150118422,203,"[('elijasersúperamigo', 1), ('ElijaSerSuperAmigo', 1), ('diainternacionaldelpodcast', 1)]",1,31,101,0.026044543,0.444677017,0.006470446,0.041666667,0.002172523,0.000362882,0.001897575,0.209601871,0.674749857,Rivas_Santiago,94835,8218,FALSE,Presentador de Los Puros Criollos. Autor de “Acaba Colombia”. Miembro de @LaRecontra. Hago Collage. Etceterista. Autopromotor.,346,entertainment
52819651,11.825,"[('ColumnistasPortafolio', 11), ('Empresas', 10), ('ATENCIÓN', 8)]",2,31,41,0.018675722,0.386081504,0.001228367,0.003584229,0.002371557,0.001364541,0.001009768,0.118644068,0.138332256,Portafolioco,1329588,2602,FALSE,https://t.co/c3gW4UFEWu es el portal de información económica líder de Colombia. Contenido noticioso especializado.,4552,news
15537702,600.2272727,"[('PND2019', 3), ('FlorenciaConstruye', 2), ('DiaDeLaIndependencia', 1)]",2,31,21,0.087639311,0.364560886,0.000395052,0,0.008463592,0.005675657,0.001126412,0.028248588,0.110665805,Baena,59803,749,TRUE,Viceministro de Relaciones Laborales e Inspección en @MinTrabajoCol,301,politics
154284860,44.13636364,"[('cuba', 3), ('aviancaescucha', 1), ('hkmtraveltelleva', 1)]",3,27,21,0.032317073,0.342871911,0.000735605,0.001869159,0.000574625,0.01579774,0.000359182,0.028630971,0.333333333,KimberlyReyesH,457823,974,TRUE,Owner of Kimberly Reyes B & C  Actress  Fashion Designer and instagramer enjoying the soundtrack of Life !!!,526,personal
153581732,676.4717949,"[('fridalibre', 10), ('FridaLibre', 7), ('SweetAndGentle', 6)]",3,31,37,0.030494406,0.387882418,0.002239858,0,0.000497289,0.000754221,0.000693359,0.097345302,0.416666667,FloraMartinez_,66561,831,FALSE,Actriz/Cantante  #FridaLibre (Monólogo Musical)  Canadian skin 🇨🇦  Colombian heart 🇨🇴 New Music 👉 https://t.co/Tz3WAOiZTV,144,entertainment
383752490,8.8,"[('UnaLuzPorElHUS', 1), ('SalvemosElHUS', 1), ('ElUltimoDiaDeLaGuerra', 1)]",1,31,18,0.053544495,0.362141569,0.000369091,0,0.000899323,0.000232452,0.000386407,0.031895937,0.134949971,manecolombia,58508,775,FALSE,Por una educación para un país con soberanía  democracia y paz  ¡viva la MANE!,326,government entity
71291628,0.950819672,"[('ColombiaMedieval', 5), ('AUV', 5), ('OpiniónEnLaRed', 4)]",1,31,27,0.035619048,0.359605981,0.001067195,0.004115226,0.000570932,0.001062567,0.000506332,0.031895937,0.245363584,RedCritica,40749,1122,FALSE,Medio independiente que busca estimular la reflexión mediante la opinión y la crítica. #OpiniónEnLaRed https://t.co/jrwcpSCKwY,371,journalism
15171377,3.571428571,"[('HipHopAlParque2019', 7), ('AgendaShock', 4), ('SoloEnSOFA', 4)]",3,29,37,0.033224756,0.37035984,0.00121373,0.004081633,0.000790802,0.000147418,0.000931937,0.045809554,0.604166667,ShockCo,213866,6939,TRUE,Shock es el lado B de la cultura pop y de la nueva música colombiana. El toque ácido de todo lo que les interesa a las nuevas generaciones.  👉 @VolkGamesBS 🎮,1178,news
63773715,1418.444444,"[('DuqueEsElQueEs', 4), ('DuqueEnPrimeraVuelta', 2), ('EsElQueEs', 2)]",2,31,17,0.054298643,0.372175329,0.000298991,0,0.000707692,0.337455743,0.000650287,0.033898305,0.076082741,LuisAlfreRamos,94515,596,TRUE,Cuenta oficial. Abogado  Ex Alcalde de Medellín  Ex Gobernador de Antioquia.,160,politics
2259447348,67.79746835,"[('Iglesiaparitariaya', 2), ('VamosColombia', 2), ('Unasolaoración', 1)]",2,31,37,0.021078181,0.387452107,0.003547393,0.009009009,0.001097815,0.032581696,0.000696945,0.141242938,0.082999354,CLARAROJASG,15156,8791,TRUE,Mujer  mamá feliz  ciudadana colombiana.,117,personal
865091096,9.090909091,"[('FrasesParaEsaPrimeraCita', 1), ('SePuede', 1)]",1,31,14,0.064102564,0.346340072,0.000354315,0,7.51E-05,0.00020653,0.000256614,0.022782812,0.110413613,Al_ber2,15651,1027,FALSE,Actor - Director,114,entertainment
54203675,117.7417219,"[('DeTodosParaTodos', 50), ('Ecopetrol', 45), ('SabíasQue', 8)]",2,31,13,0.04277865,0.349809023,0.000528838,0.00147929,0.002729998,0.001493059,0.000450406,0.011299435,0.076082741,ECOPETROL_SA,222734,952,TRUE,Primera company de Colombia dedicada a explorar  producir  refinar y comercializar hidrocarburos.,894,company
151157790,15.23333333,"[('AvengersEndgame', 9), ('RoyalFilms', 8), ('ToyStory4', 5)]",3,22,5,0.0256917,0.306681883,0.000157137,0.001485884,0.000174694,0.00018071,0.000150437,0.017178583,0.041666667,ClubRoyalFilms,44660,800,FALSE,Entérate de los próximos estrenos en cine  trailers  promentertainmentnes en nuestros multicines  salas Ultra Atmos  Servicio VIP  Salas 4DX.,140,informative
150270167,16.5625,"[('SeguridadVial', 13), ('AEstaHora', 5), ('AmoryAmistad', 3)]",2,31,36,0.058625337,0.370753003,0.000697765,0.00330033,0.004468395,0.007507116,0.000892556,0.09039548,0.138332256,TransitoPolicia,343856,106,TRUE,"Cuenta Oficial Director de Tránsito y Transporte de la Policía Nacional de Colombia. https://t.co/u57AbTxhCU ""Más de 60 años salvando vidas""",1436,government entity
251104300,247.6,[],5,30,44,0.04512791,0.393033231,0.005007825,0.005181347,0.001008789,0.007193662,0.001157315,0.170327253,0.304692111,jarlinsonpantan,166303,352,TRUE,Ex Ciclista pro. Abanderado del sports como instrumento de prevención de la violencia la droga. Candidato al Concejo de Cali U14,568,sports
30910339,2.820652174,"[('MillenialAwards', 49), ('PremioPiensaenGrande', 40), ('SeminarioES', 26)]",2,27,9,0.027093596,0.340864073,0.000418755,0,0.00044421,0.006694976,0.000245493,0.033898305,0.020749838,Buena_Nota,59247,34595,FALSE,Una Buena Noticia cada semana,579,news
172368909,27.06857143,"[('JuntaBanrep', 29), ('ReportesDelEmisor', 14), ('BanrepEduca', 12)]",2,31,40,0.030426248,0.377893669,0.002018117,0.006060606,0.002239805,0.001145777,0.000819136,0.073446328,0.186748546,BancoRepublica,301303,503,TRUE,Es el banco central de Colombia. Su objetivo es mantener la estabilidad de precios garantizando el crecimiento sostenido de la economía.,1196,government entity
244600798,11.29365079,"[('UnidadPorColombia', 45), ('LosQueEligeLaGente', 29), ('PartidoDeLaUnidad', 18)]",4,30,17,0.034638554,0.356740887,0.000368139,0.001841621,0.000401132,0.000527722,0.000361822,0.044659199,0.026395173,partidodelaucol,46223,5019,FALSE,Cuenta oficial del Partido de la Unidad,229,politics
525889665,7.586419753,"[('ElValleSigueEnVos', 33), ('Buga', 22), ('TrabajoDeCorazón', 15)]",2,30,26,0.05,0.364104805,0.000634704,0,0.002540471,0.007183512,0.000530374,0.084745763,0.076082741,GobValle,68808,570,FALSE,Cuenta oficial de la Gobernación del Valle del Cauca. #ElValleEstáEnVos #TrabajoDeCorazón https://t.co/akugeEoEyl  https://t.co/tdu5EIJEl5…,200,government entity
159210837,35.87719298,"[('VamosBFC', 45), ('Romelio', 3), ('Convocados', 2)]",5,29,20,0.078168363,0.342065944,0.000834233,0,0.000215042,0.007268807,0.000515975,0.022216598,0.246655518,BarranquillaFC,38364,760,TRUE,Equipo profesional de fútbol en Colombia. Torneo de Ascenso. Semillero de talentos.,128,sports
1732473336,19.82089552,"[('IdolColombia', 128), ('IdolTop12', 17), ('IdolJhon', 12)]",3,21,3,0.034934498,0.282609912,0.000102537,0.00204499,1.56E-05,0.000109842,0.000116637,0,0.0625,IdolColombia,27403,196,FALSE,Los shows en vivo te traerán el mejor talento musical de Colombia.,48,entertainment
253065502,140.8219178,"[('AlcaldíaDelCambio', 57), ('EnVivo', 8), ('SantaMarta', 7)]",1,31,16,0.044055202,0.364484793,0.000421391,0,0.000516367,0.001158373,0.000424605,0.036452499,0.098145434,mrafael70,32072,227,TRUE,• Alcalde de la mejor ciudad de Colombia: Santa Marta • Administrador de companys - Unimagdalena • Administrador Público - ESAP • MBA (Admón Negentertainments) - EAFIT,61,politics
450982091,390.4,"[('AmigosPerdidosPoker', 4), ('PitStops', 3), ('DiloConRappi', 2)]",0,28,23,0.035540409,0.361392104,0.001457795,0,0.000289617,0.00679566,0.000595234,0.049372198,0.132265924,odiomistweets,393327,2400,TRUE,Defensor incansable de la moral y las buenas costumbres. Nostálgico del humor negro. jonathangraffe@icloud.com,2971,personal
302141241,44.38095238,[],5,30,46,0.042290176,0.379866575,0.002482512,0.005714286,0.004260445,0.000535905,0.000950218,0.111082991,0.449783592,pilarvelasquezv,44148,2195,FALSE,Periodista de @caracolradio🎙 Cubro los equipos paisas y el fútbol femenino Del Suroeste Ant. pal 🌍  Dios y Flia 🙏  Aquí MIS personales  NO las de mi empleador,101,journalism
220090866,2.026595745,"[('América', 2), ('FútbolColombiano', 2), ('Opinión', 1)]",5,29,18,0.066666667,0.336139874,0.000595104,0,0.000250415,0.000614737,0.000407396,0.014811066,0.23214637,ElDeportivo_Col,48979,1724,FALSE,Medio colombiano especializado en sportss. También nos puedes encontrar en http://t.co/CB4iWrisfZ,251,sports
